# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.97427,14.27992,-0.01831,1.45300,0.91712,-0.73438,0.76489,-0.33862
12.83227,13.24406,-2.12514,0.85277,0.96864,-0.29981,0.07883,0.14921
12.45207,13.32186,-1.22344,1.36587,0.91781,-0.94289,-0.65766,-0.44062
13.17219,14.01801,-0.59314,0.75702,1.31386,0.78924,-0.07031,-0.39100
12.74096,13.86392,-2.78971,1.08838,0.50724,0.11114,0.16941,-0.52486
12.64137,14.14930,-1.42613,1.34432,1.34666,0.46740,0.44518,0.41120
13.28798,14.10283,-2.03578,0.78109,1.41236,-0.56415,0.50940,-0.57055
12.50979,13.84318,-0.70063,1.36370,0.92454,0.67215,0.24181,0.21240
12.64864,13.42425,-0.22415,0.96257,0.22262,0.21051,0.92847,0.24671
12.56325,14.07759,-2.55989,1.10085,1.01261,-0.63022,0.58805,0.42554
12.83810,14.15816,-1.37922,0.97584,1.24235,0.30061,0.19337,0.24973
13.10622,13.30958,-1.23965,1.40078,0.65764,-0.02804,-0.18273,0.10706
12.72940,13.48698,-2.91695,0.71349,1.24519,0.06819,-0.11416,-0.16330
12.43036,13.83316,-1.89237,0.94867,0.59339,-0.22351,0.50931,-0.13026
12.47663,13.34156,-1.18905,0.82271,0.83296,-0.12540,-0.58874,0.87270
13.04559,13.35034,-1.12052,0.71594,1.23762,-0.48051,-0.27888,-0.43909
13.03308,13.32751,-0.02845,1.34748,0.10546,0.56590,-0.40892,0.56460
12.87298,14.33966,-0.97172,0.90742,0.67133,-0.11912,0.78584,0.00004
12.57774,13.96240,-1.58151,1.00040,0.47931,-0.82059,-0.93243,0.97615
13.13524,13.23052,-2.06687,1.06115,0.46392,0.47779,0.98195,-0.75915
12.98464,14.27743,-2.93647,1.24077,0.49233,0.52585,0.15942,-0.81705
12.93295,13.96819,-1.06464,1.10148,1.37647,0.84231,-0.02849,0.75667
12.55121,13.62122,-2.17430,0.85825,0.57958,0.29741,-0.72522,0.97713
12.59007,14.34700,-0.43871,1.09795,1.25091,-0.16991,0.59014,-0.05766
12.77475,13.96032,-1.92827,1.22124,1.29535,-0.03027,0.00781,0.87862
12.41385,13.66977,-0.75012,0.79954,1.00219,-0.00424,-0.19334,-0.90272
13.29298,14.30559,-0.63841,1.24827,1.34681,-0.82399,-0.20848,-0.03710
13.20118,14.37158,-0.18043,0.84690,0.01348,0.57673,-0.67824,0.17584
12.62559,13.94949,-1.97158,0.70697,0.62454,-0.54619,-0.84043,0.68917
12.51312,14.21508,-2.41308,1.04616,0.44086,0.34524,0.63263,-0.60179
12.59681,13.23677,-0.61746,1.18188,0.22374,-0.12241,-0.57198,-0.07938
12.51646,14.36655,-2.59150,1.49636,0.97813,0.21403,-0.87528,0.43326
12.79645,13.62164,-2.88579,1.40170,1.09939,-0.38379,0.80826,-0.09976
12.91106,13.45296,-0.98531,0.95234,0.38608,0.63692,0.19864,-0.79307
12.62081,14.00528,-1.29972,0.72253,1.15053,0.04549,0.76434,-0.43615
12.57844,13.98089,-1.70719,1.18784,0.93358,-0.55030,0.59180,-0.40964
12.99843,14.29281,-1.39583,0.98673,0.19815,-0.85860,0.28547,0.22454
12.85886,13.20197,-2.87582,1.21687,0.39648,-0.50408,-0.66579,0.98836
12.96343,13.82380,-2.46704,1.07008,1.22799,-0.29989,0.47321,-0.10740
12.71884,13.47648,-2.42751,1.06581,1.36049,0.50723,0.81193,0.37287
12.59740,13.73701,-0.74661,1.23237,0.78958,0.54283,-0.65621,-0.48578
13.08286,13.49671,-0.61366,0.77626,0.27857,-0.09128,-0.23845,0.14315
13.26342,13.58531,-2.09114,0.86034,0.66043,0.35049,0.55373,0.98968
13.26120,14.39837,-1.23123,0.75374,1.15524,0.74844,0.31203,0.69056
13.29524,13.75501,-0.07945,1.42817,0.88069,0.21908,0.40980,-0.31079
13.28496,14.10583,-1.97439,0.77897,0.58818,0.69764,-0.86941,0.95197
12.59645,13.23602,-1.06290,1.46349,0.51963,0.06815,-0.81918,-0.18135
12.55016,14.17017,-1.87474,0.73589,1.43385,0.26321,-0.72340,-0.65093
12.88904,13.76004,-0.39387,0.80632,1.36667,-0.24172,-0.27232,-0.81897
12.88295,13.49378,-1.10220,1.18066,0.33818,-0.86539,0.66905,0.92043
12.90157,13.23971,-1.77127,0.96506,0.52022,-0.77516,-0.37697,-0.25903
12.84316,13.80006,-0.83848,1.05157,0.20531,0.82580,0.26964,-0.11227
13.00992,13.38485,-0.44791,1.16481,0.77721,-0.17735,0.85782,-0.20734
12.85283,13.59791,-1.80347,0.87128,0.87339,0.46905,-0.09175,-0.19874
13.22384,13.82726,-0.27037,0.78609,0.67149,-0.70922,-0.63267,-0.76898
13.29907,13.20585,-0.97849,0.75819,0.41123,0.66299,-0.24216,-0.42947
12.65238,13.99413,-1.66310,1.07588,0.29211,-0.96514,-0.37332,-0.46041
12.46127,14.34009,-1.12759,0.71281,0.10067,-0.29054,0.33876,-0.47155
12.80124,13.84536,-0.16422,0.92925,0.47511,-0.90344,-0.33532,0.35573
12.85011,13.79951,-0.32877,1.19334,0.83735,-0.72337,0.57452,-0.39219
12.51405,13.91765,-0.18928,0.92747,0.13794,0.35563,-0.85373,0.17346
12.91645,13.72895,-1.45819,1.02187,0.71170,0.25081,-0.42393,0.13370
13.04752,14.17172,-0.38670,1.38471,0.12440,-0.29104,-0.13517,0.41094
12.94434,13.71728,-1.83346,1.11747,0.65378,-0.17971,0.99487,-0.47133
12.73685,13.88334,-1.48503,1.07866,0.39856,0.04261,-0.32654,0.50567
13.16417,13.92248,-1.72829,0.74423,0.42150,-0.95794,-0.07913,0.69007
12.84057,14.38377,-0.79413,1.38096,1.23380,-0.85964,0.09523,-0.23428
13.20553,13.57109,-0.83608,1.29040,0.10968,0.99638,0.77436,0.30240
13.10341,14.28102,-2.22816,0.84893,1.30823,-0.99616,-0.42510,-0.13086
12.70453,13.35906,-0.76706,1.11781,0.74518,0.98662,0.66442,0.79717
12.57094,13.91948,-2.11158,1.26385,1.05257,-0.47210,-0.16943,-0.88482
13.12238,13.52001,-2.20494,0.76951,0.05824,0.94833,0.87130,-0.11575
12.94095,13.29132,-2.46108,1.08576,0.36213,0.48879,0.98740,-0.16868
13.01432,14.26071,-2.11795,0.70640,0.67878,0.20659,0.30674,0.95300
12.95740,14.12646,-2.71459,1.03045,0.29644,-0.28781,-0.22164,0.35093
12.64879,13.87286,-1.59691,1.40997,0.67646,-0.16901,0.22406,-0.71729
13.01222,13.41509,-0.16643,1.41536,1.49299,-0.98931,0.55328,0.32369
12.96095,14.10490,-2.03284,1.42756,0.84403,-0.89674,-0.46240,-0.85275
13.00571,13.58856,-2.17612,1.30763,0.70822,-0.35453,0.17205,0.67258
13.04031,14.06099,-2.30451,0.91229,0.03253,-0.38360,-0.68425,-0.21254
13.21175,13.46396,-2.54494,1.24049,1.43239,-0.09742,0.10229,0.10308
13.03405,13.99274,-0.33385,1.26335,1.13755,0.71001,-0.91082,-0.74686
12.72874,13.67457,-1.89107,1.09780,1.06076,0.44965,-0.61540,0.80775
13.03750,13.76601,-2.84244,1.13089,1.22905,0.37229,0.36788,0.16014
13.17013,13.38372,-1.32801,1.37399,1.34517,0.15506,0.24688,0.01301
13.29070,13.85524,-0.94689,0.92286,1.47046,-0.34937,-0.65939,0.73965
12.70319,14.09001,-1.18887,1.10185,0.70676,0.75313,0.90928,-0.03836
12.50379,14.08043,-1.36682,0.94151,0.35915,0.41411,0.34643,-0.46922
12.52394,13.87003,-1.10194,1.28208,0.11000,0.80859,0.83063,-0.42917
13.01500,13.25249,-1.65361,1.06941,1.03643,0.59397,0.33629,0.88899
12.79475,14.32560,-1.84249,1.49347,0.92095,0.75523,-0.02996,0.97447
12.41953,13.26995,-1.50135,1.02753,1.21225,-0.30147,0.41622,-0.33263
12.99159,13.68243,-1.49519,0.71777,1.45881,-0.56591,0.43018,-0.61650
12.60445,13.90104,-0.87166,1.30713,0.19437,0.08834,-0.88470,-0.28868
12.88438,14.18519,-2.06067,0.95179,1.23622,0.33414,-0.81218,-0.37267
12.61883,13.31088,-2.64235,0.77968,1.49356,0.84387,-0.47581,-0.96706
12.54862,14.19219,-0.58075,1.46887,0.08644,-0.16942,-0.17247,-0.13116
12.69132,14.09894,-2.74546,0.98035,0.96844,0.36959,0.97609,-0.11623
13.26588,13.28678,-2.93228,1.49006,0.72576,-0.51860,0.65855,0.41727
12.50342,14.24543,-1.90083,1.03457,1.31316,-0.52985,0.86027,-0.40718
13.15950,13.80024,-2.79201,1.32078,1.03926,0.25072,-0.78808,0.80995
13.07320,14.26126,-0.88297,1.10299,1.35096,-0.76404,0.36897,-0.21774
13.20654,13.96409,-0.93018,0.99735,1.46419,0.54618,-0.85648,-0.44968
12.69989,13.21257,-2.90115,1.05975,1.14581,-0.12828,-0.73276,0.99184
12.80512,14.31783,-1.16881,1.26792,0.97763,0.68150,-0.86491,-0.44480
12.57323,13.88253,-0.77436,0.97982,0.21097,-0.03484,-0.04686,-0.76175
12.89957,13.87203,-2.44424,0.87049,0.14517,0.54077,0.19914,-0.98627
12.87807,14.05981,-2.56128,0.80677,0.64540,-0.11056,-0.38900,-0.04540
13.01682,13.82043,-0.46736,1.07448,0.37389,-0.82512,-0.49767,-0.97836
12.82187,13.29921,-0.64213,0.73708,1.26448,-0.01506,0.78812,-0.38526
12.97859,14.16908,-0.53546,0.77451,1.40823,-0.35227,-0.59875,0.21384
12.76355,13.72021,-1.97233,0.75083,0.85433,0.69229,0.89945,0.16182
12.42154,13.92952,-2.16825,1.06415,1.42921,-0.78988,0.34627,0.10334
12.81664,13.58396,-2.00854,0.99470,0.56634,0.90772,-0.98331,-0.50535
13.24957,13.98768,-2.62501,0.86070,1.34992,-0.08328,0.90320,-0.06320
12.70008,14.18052,-1.23353,1.09954,1.14743,-0.13168,-0.22583,-0.82091
12.60957,13.32806,-2.73429,1.18170,0.39961,0.33091,-0.82861,-0.97222
12.96292,13.49582,-2.38619,1.24591,0.26066,0.69826,0.02553,0.82255
13.01151,13.45790,-1.52316,1.48165,1.24451,-0.55050,0.79734,0.12245
12.51930,13.95406,-2.29267,1.16784,0.72531,0.31877,0.29925,-0.63568
12.81147,13.93775,-2.31837,0.76568,0.52481,-0.72179,-0.16028,0.84262
12.74617,13.62789,-1.86808,0.90656,1.15266,0.87999,0.91454,0.99310
13.06429,13.41013,-2.60085,1.40937,0.74271,-0.00875,-0.09663,0.61180
12.86645,13.90317,-0.97725,1.08682,0.69823,0.78942,0.02660,-0.79138
13.02093,14.06227,-2.54861,1.21075,1.22955,-0.64628,-0.87806,-0.32924
12.77861,13.79608,-2.55492,0.88692,1.10838,-0.74668,-0.43814,-0.15539
12.72110,13.82731,-1.50980,0.74419,1.29548,-0.47174,-0.47576,-0.15482
13.03108,13.57748,-0.20525,0.93157,1.03438,0.44947,0.62508,-0.04833
12.66491,13.36384,-2.20442,1.36600,0.45397,0.98982,-0.61323,0.92170
12.74097,14.19862,-2.01765,0.73925,0.36946,0.95245,-0.73476,0.08106
12.51907,13.35388,-2.82979,0.76648,0.33777,0.82592,-0.29407,-0.00060
13.12901,14.28562,-1.53683,0.81343,1.04543,0.29894,0.19712,-0.04954
13.19073,13.71841,-2.25252,0.87481,1.47781,-0.49139,-0.47970,-0.45220
12.60077,13.77312,-0.63505,0.91342,0.67435,-0.15798,-0.05096,0.70659
12.57928,14.33608,-0.90868,1.00157,0.27386,-0.55839,0.36345,0.74326
12.51118,13.80799,-0.51195,1.29094,0.63854,0.78658,0.08662,0.62610
13.13950,14.07129,-0.18673,1.36141,0.70448,-0.33121,-0.41773,0.55393
13.00903,14.08013,-1.24532,0.78401,0.72501,-0.87917,0.63234,0.15264
12.97692,13.31483,-0.81611,1.18849,0.44506,-0.45813,0.96197,-0.63886
12.98084,13.39191,-1.93508,1.06066,0.12645,-0.86797,0.35166,0.23664
12.40099,14.03083,-1.11681,1.42579,0.99153,0.73338,0.54194,-0.31895
12.99647,13.85607,-1.42400,1.44690,0.25191,0.89219,-0.68776,0.03949
12.42882,14.27364,-1.35562,1.08935,0.39666,0.02612,-0.33968,-0.18631
12.60719,14.39784,-1.61039,0.73301,1.28640,-0.33526,0.69808,-0.34830
12.59075,13.95387,-0.28828,1.05696,1.39182,0.90466,-0.67890,-0.66338
13.23868,13.33205,-1.46809,1.02641,1.15487,0.97480,0.67809,-0.01757
12.63477,13.93168,-2.26478,0.97754,1.43708,0.25235,0.58892,-0.40905
13.25911,14.04862,-0.02488,0.85335,0.92006,-0.97656,0.38697,0.02987
13.23537,13.37577,-1.83325,1.41280,0.12396,0.57233,0.76853,0.31405
13.24897,13.37783,-2.45521,0.85718,0.10000,0.26280,0.70379,0.13875
13.05678,13.89252,-0.38705,0.78607,1.30183,0.08557,0.91964,-0.37937
13.04385,13.42215,-2.24641,1.03331,0.93027,-0.76495,0.66981,-0.65377
12.48200,13.25916,-1.01565,1.32699,1.43041,-0.97917,-0.56559,0.48926
13.18910,13.26774,-2.16589,0.85152,0.83738,-0.67860,0.91564,0.79907
13.14928,13.68158,-1.43886,1.12729,0.95922,0.03181,-0.37982,0.26085
12.94867,14.27189,-1.60865,0.98718,0.67832,-0.37451,0.11470,-0.10175
13.29454,13.45899,-1.25450,0.71981,0.28325,-0.24490,0.92548,-0.55061
13.00963,13.62039,-2.87271,0.98713,0.13786,-0.60712,-0.38253,-0.42626
13.04756,14.29814,-0.05653,0.73938,1.38018,0.21668,0.43594,-0.07825
12.43469,13.54233,-1.71451,1.40314,0.56084,-0.65607,0.63242,0.41880
12.57073,13.29891,-1.71038,1.04547,1.31588,-0.64537,-0.44365,0.89891
13.10866,14.25309,-1.83059,1.34787,0.92497,0.26731,0.86718,-0.46784
12.64167,14.22414,-0.49329,0.87942,0.11676,0.10836,-0.73544,-0.59108
13.16348,13.78854,-2.60500,1.15851,1.15669,-0.12448,-0.22000,-0.51978
12.85249,13.57099,-2.55877,0.75014,0.16200,0.10924,0.64659,0.03297
13.02537,13.72957,-1.99597,1.32978,0.54675,0.95361,0.00303,-0.46351
12.78043,14.29222,-1.65093,1.38452,1.00675,-0.02943,0.44629,-0.98859
13.01061,13.40380,-1.97089,1.21010,1.11805,-0.60615,0.74867,0.66963
13.06491,13.92388,-2.68169,1.08592,1.33010,-0.15827,-0.54692,0.68845
12.80528,13.79685,-2.59397,1.06688,1.28604,0.01040,0.16635,0.14409
13.28810,13.67808,-2.38938,0.89714,1.03072,0.00249,0.34989,-0.76304
13.22016,13.81180,-1.41084,1.41503,0.11145,0.08574,-0.00069,0.57688
12.65948,14.03399,-1.02267,0.81801,0.16891,-0.87046,-0.87407,0.83420
12.75213,14.01747,-2.17392,0.97051,0.45644,0.77235,-0.88933,0.17158
12.96486,13.88007,-1.69461,1.25099,0.37638,0.50695,0.49405,0.59644
13.16112,13.72660,-1.97777,1.28726,1.30904,0.57846,-0.18941,0.17312
13.25590,13.96966,-1.99332,1.05648,1.32002,-0.81654,0.12934,-0.50593
12.64752,14.34783,-2.04054,1.36506,0.88670,-0.27213,0.23008,-0.78645
13.21138,14.04895,-1.10156,1.19911,0.66971,-0.56058,-0.81784,-0.60842
13.16757,13.79908,-1.94363,1.47177,0.27242,0.55996,-0.98211,-0.61242
12.87666,14.35792,-1.58789,0.86728,0.52714,-0.49695,-0.43808,-0.66888
13.19753,13.52465,-1.36997,1.46341,1.33851,-0.63506,-0.75255,0.53962
12.81588,14.39019,-1.90067,1.01681,0.66721,-0.67340,0.49858,-0.81687
12.69393,14.19316,-2.41597,0.71234,1.18311,0.79239,-0.40574,0.98739
12.88017,14.19614,-2.33141,1.46922,1.39751,0.70915,-0.10535,-0.67203
12.46879,13.75558,-1.67071,0.85799,0.41449,0.98045,0.08655,-0.48895
12.50058,13.31104,-2.38361,1.20596,0.35334,-0.45384,0.67088,0.01592
13.12010,13.91607,-0.27711,1.00619,0.08428,0.69681,0.17559,0.86767
12.96627,13.37768,-1.23444,0.83353,0.27760,0.32023,0.29913,-0.45646
12.93914,14.24036,-0.68174,1.10676,1.27831,-0.42893,-0.20085,-0.08405
13.01627,14.31914,-0.73737,0.83641,0.98121,0.63168,0.87650,-0.98771
12.89198,13.60249,-2.89914,1.33579,1.37246,0.20137,0.53170,-0.78621
13.03472,13.51622,-0.31444,1.01178,0.36034,-0.70818,0.22652,0.34316
