# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.43210,13.97876,-1.32023,1.45314,0.88847,-0.21682,0.59219,0.38798
13.09418,14.11491,-2.41069,1.02618,1.00101,-0.12626,0.39815,-0.54378
13.02076,14.09442,-1.22616,1.22418,0.13798,0.58401,0.78590,-0.89997
12.76139,14.36344,-0.23860,0.86573,1.01321,-0.35120,-0.57229,0.88098
12.93701,14.23053,-1.87157,1.24884,0.69382,0.80561,-0.13211,-0.19245
13.09524,13.21480,-0.29205,0.80697,1.17815,0.34265,0.02445,0.30663
12.76584,13.55495,-2.12743,0.76626,1.47638,0.03030,-0.40152,0.86925
13.18386,13.31626,-0.01632,1.29390,0.55603,0.21258,-0.70219,0.40764
12.72451,14.21212,-2.17578,1.46185,1.38255,-0.85852,0.78968,-0.03708
12.97876,14.17336,-0.66305,1.30199,0.88434,0.19435,0.09437,0.07094
12.54590,13.51686,-0.81011,1.03936,0.15526,0.17181,0.17686,-0.37733
12.94576,13.25174,-2.15972,0.92263,0.91809,-0.80032,0.18295,0.39285
13.25672,14.36207,-1.41432,1.49654,0.42592,-0.38850,0.14065,0.77560
12.97120,13.88978,-2.81214,1.49147,0.74012,0.62697,-0.19010,0.70280
12.97788,13.98753,-2.91138,0.72010,1.00125,0.88745,0.88051,-0.97162
12.93770,13.35103,-0.98187,1.10418,0.61943,-0.09372,-0.56920,-0.82650
12.61359,13.26940,-2.50369,1.20997,1.37194,-0.31998,0.07373,0.57975
12.85007,13.24586,-2.47161,0.89893,0.68519,-0.37847,-0.10408,0.60441
13.14077,13.87130,-0.17358,0.96052,0.34733,0.52664,-0.77125,0.02993
12.80976,13.86708,-2.21686,1.36502,0.58921,-0.77636,0.09230,0.65023
12.94520,14.34479,-0.89105,1.21751,0.86322,0.83098,-0.64274,0.62416
12.75662,13.25511,-2.71597,1.42618,0.20200,-0.91408,-0.39227,-0.54114
12.93298,14.26838,-2.25506,1.12392,0.34833,-0.57604,-0.98545,-0.37028
12.62400,13.38648,-1.98565,0.94037,0.58660,-0.39597,-0.49450,0.97528
12.60486,14.28713,-1.97755,0.79633,0.54290,-0.79547,0.65522,0.87629
12.88781,13.83637,-0.82880,1.36081,1.14994,-0.19606,0.23341,0.48628
12.91877,13.50004,-2.57385,1.11588,0.99359,0.55142,0.17533,-0.83150
13.26490,14.29573,-1.05806,1.17016,1.28666,0.71512,0.22178,0.84144
13.17783,13.32666,-0.75441,0.90390,0.52393,0.59446,0.43351,-0.38933
12.63670,14.03456,-2.48496,0.84648,0.88536,-0.23763,0.65145,0.38338
12.45279,13.49015,-1.56170,1.13155,1.46863,-0.70957,-0.68629,0.23836
12.52975,13.83427,-1.70437,1.38820,0.53222,0.01293,-0.78718,-0.71134
12.69174,13.35510,-0.04162,1.01267,0.73451,-0.79784,-0.60306,-0.11574
12.41624,13.86334,-1.30232,1.17873,0.96222,-0.46602,0.32093,0.38796
12.78723,14.21535,-2.53040,1.49278,1.12782,0.60387,0.93137,-0.63440
12.87945,13.86993,-0.79878,1.49503,0.68994,0.66842,-0.25188,-0.29288
12.73046,13.82392,-2.45171,0.90480,0.62085,-0.05917,-0.48972,-0.78721
12.75637,13.49042,-1.09711,1.32135,0.72027,-0.53682,-0.86660,-0.70867
13.29645,14.20649,-0.35912,1.33242,1.07767,-0.67373,0.93318,0.61202
13.21375,13.59053,-0.82641,1.05346,0.69587,0.29722,0.34472,-0.48873
12.82085,13.48296,-1.09202,1.17185,1.28568,0.54529,0.65881,-0.95736
12.58128,13.77530,-2.21928,1.32945,1.21284,0.28092,0.24259,0.27963
13.20167,13.98909,-0.93492,1.34223,0.65183,0.66196,-0.60032,-0.12638
12.90156,13.32426,-2.86578,1.19714,1.20948,-0.70331,0.17129,-0.96695
12.95680,14.15623,-1.40039,0.84083,0.31625,-0.25445,-0.35094,-0.18987
12.60783,13.80777,-0.25606,1.27477,0.55323,0.51192,-0.13473,0.70898
12.75265,13.37564,-1.06989,0.92541,0.87824,-0.91978,-0.83678,-0.36389
12.92432,13.87372,-1.11386,1.42410,0.22499,-0.51153,-0.43165,-0.22734
12.88018,13.37828,-0.51325,1.10552,0.83481,0.17913,0.13328,0.95162
13.19535,13.47406,-2.16971,1.29742,0.82087,-0.85541,0.61807,0.86288
12.77251,13.34900,-1.01496,1.00454,0.13925,-0.94916,-0.14662,-0.08927
12.56697,13.88388,-1.52842,0.99819,0.98968,-0.05321,-0.57038,0.44225
12.67572,13.40003,-2.33136,0.97877,0.24378,-0.75696,0.43564,0.94963
13.06552,13.36203,-1.24349,1.11117,0.91631,0.26424,0.11597,-0.55614
12.73298,14.31344,-1.05651,1.47385,1.04822,0.21165,0.80406,0.98737
13.15223,14.17970,-0.54882,1.08852,0.16850,0.13247,-0.24295,0.33244
13.14442,14.23585,-2.48603,1.08845,0.91356,-0.66236,-0.61213,-0.15664
12.83834,13.69244,-0.91934,1.48216,1.15187,-0.02529,0.79403,0.23563
12.89579,13.63512,-2.28986,1.28224,0.45884,0.21046,-0.48211,-0.16265
12.92244,13.98301,-0.26932,1.00710,0.38079,0.92009,0.75135,-0.81984
12.45499,13.83277,-0.57062,1.08734,0.78930,0.20762,-0.61015,-0.39354
12.95166,13.55942,-0.54063,1.33101,1.01891,0.56284,-0.10861,-0.90949
13.09834,13.79036,-2.27222,0.83238,0.15618,-0.51868,0.69855,-0.18218
12.44379,13.61902,-2.79017,1.41235,1.12580,0.84155,-0.47561,0.64462
13.19448,13.88547,-1.49047,0.70623,0.31362,-0.42562,-0.58360,-0.80154
12.44157,13.98115,-2.67383,1.10262,0.29480,0.93832,0.20720,0.85787
12.76925,13.83854,-1.73892,1.20111,0.53607,-0.62225,-0.75214,0.91055
12.50680,14.37654,-0.20377,1.24025,0.25526,0.59665,0.66497,0.08263
12.59488,13.52456,-0.40722,1.45108,1.45796,-0.02200,0.45711,-0.83638
12.88349,13.67970,-2.07604,1.26777,0.76844,-0.59484,0.44709,0.51530
12.90210,13.25783,-0.56206,0.88315,1.35754,0.12444,-0.56215,0.88057
12.71800,13.32758,-0.75962,1.04868,1.35909,-0.89522,0.46799,-0.40750
13.14386,13.54806,-1.21891,0.80290,0.99925,-0.90205,0.76683,-0.58950
13.27065,13.33466,-0.96504,0.75123,0.69196,-0.20148,0.87724,0.90203
12.96170,13.84879,-1.54196,1.04732,1.10261,0.50404,-0.84407,0.82202
12.48145,14.30883,-2.36761,1.18064,0.48869,0.41861,-0.69974,-0.09720
13.18636,13.97956,-1.62475,0.80899,0.98596,0.98890,0.11417,0.35418
12.88042,13.63101,-1.01277,0.74408,1.41507,-0.30556,0.50935,0.66328
13.02813,13.52327,-2.05919,0.91399,0.31182,0.20292,0.62823,0.44515
12.88366,13.47189,-0.53440,1.31318,0.59450,0.14247,0.46624,-0.70754
13.25700,14.22353,-1.06742,0.94025,0.56194,0.24906,0.94918,0.39083
12.94759,13.89861,-0.98281,0.88388,0.36560,-0.21370,-0.93844,0.92603
12.66829,13.95890,-2.40819,0.91801,1.39048,-0.98922,-0.49141,-0.38299
13.16538,13.70099,-0.18613,1.18090,0.65970,0.56105,-0.70705,-0.79444
12.64142,13.72200,-0.21898,1.22465,1.26218,-0.72245,-0.57205,0.48818
12.67215,14.15743,-0.75145,0.82161,0.94012,0.64523,0.78161,-0.03556
12.65492,13.68501,-0.68114,1.02492,1.36964,0.82857,-0.82837,0.93704
12.94970,14.21730,-0.67012,1.23376,0.38730,0.22904,0.93328,-0.60271
12.87967,13.64099,-2.48670,1.09448,1.17452,-0.28192,0.70115,0.24821
13.04216,14.03409,-0.71867,1.31562,0.33422,-0.92494,0.50782,0.78608
12.99673,13.68023,-1.37720,1.05568,1.14943,-0.63963,0.37640,0.52852
13.27956,13.61924,-0.89302,1.45359,0.41198,-0.43266,0.83523,0.92551
12.70927,14.10974,-0.01555,0.75192,1.22651,-0.06995,-0.17109,0.90061
13.13613,13.57456,-1.73334,0.86271,0.79828,-0.15199,0.95016,0.05686
12.42461,13.80089,-1.41100,0.72247,0.16814,-0.56077,0.77673,0.74032
12.58667,13.75056,-0.51963,1.38412,1.30623,-0.02432,-0.47947,0.85524
12.58988,13.89800,-0.90990,0.81951,0.20831,0.17527,-0.78270,0.44705
12.97766,13.56976,-1.70711,1.12253,0.17174,-0.81269,-0.08880,0.02716
12.82261,14.15307,-0.39464,1.43488,1.20464,-0.69411,0.92321,-0.45052
12.64229,13.98231,-1.49434,1.29907,0.96414,-0.35301,0.61639,0.68820
12.52330,13.94767,-0.73461,1.47428,0.25373,-0.81456,0.44440,-0.54455
12.75730,13.89393,-1.84227,0.93473,1.27970,0.37318,0.59299,0.25239
13.03282,14.02981,-1.61319,1.36634,0.24567,-0.10029,0.26121,0.25551
13.04698,13.79178,-1.86897,1.30719,1.05360,0.55536,0.26007,0.97532
12.94046,13.57068,-2.93584,1.00018,1.09262,-0.56183,-0.54638,-0.34607
12.90146,14.25157,-2.53656,0.80142,1.19458,-0.83700,0.43724,0.26979
12.91225,14.04992,-2.77299,0.84244,0.53621,-0.33036,0.40393,-0.78991
12.54790,13.41461,-2.30391,0.82734,0.24266,0.45003,0.02035,-0.33210
12.50087,13.84331,-1.19890,0.76605,1.09103,0.90981,0.15542,0.71526
12.88019,13.20989,-2.75040,1.43049,1.29488,-0.41790,0.20513,0.87444
12.94349,13.96954,-0.06565,1.38399,0.35646,-0.88625,0.64201,-0.18828
12.56529,13.29522,-2.12225,1.29490,1.24361,0.14196,-0.03602,0.44737
13.06169,13.21945,-0.82196,0.81711,1.14868,-0.00232,-0.37728,0.31368
12.49417,13.85103,-2.89507,1.46684,0.46476,0.11672,-0.35428,0.81107
12.61326,13.46080,-2.90671,0.96844,0.25242,-0.40149,0.08437,0.07542
13.00401,13.37913,-0.66971,1.13997,0.60805,-0.58938,0.90724,-0.00768
12.63355,14.00314,-0.52930,1.28145,1.34649,-0.59286,0.71216,-0.00696
12.56364,13.35660,-0.42152,0.94279,1.03952,-0.42965,0.47535,-0.01309
12.40820,13.79551,-2.01647,0.95076,1.49023,0.13920,0.41916,-0.77862
12.70525,13.96606,-0.55913,0.97030,1.02142,-0.45105,0.93252,-0.21541
12.56000,13.65802,-1.69444,1.40839,1.00008,-0.58726,-0.07106,-0.82604
12.57799,13.66688,-1.37386,0.91756,0.51785,0.02126,-0.06557,0.37568
12.56731,13.32222,-2.69629,1.47181,0.98579,0.16695,-0.71053,0.10635
12.76713,13.50140,-2.24972,0.77228,0.79004,0.71841,-0.86533,-0.89178
12.51308,13.46704,-0.82421,1.28259,0.49134,0.04228,0.21861,0.39754
12.45204,14.25594,-0.60219,1.49783,1.21428,0.41088,0.05330,0.43127
12.51861,13.54374,-1.16960,1.16184,1.29054,0.46452,-0.11045,-0.79141
12.81416,14.17801,-0.17027,1.12565,0.53987,-0.06098,0.94937,0.01024
12.69481,13.82036,-0.36880,1.45380,0.23991,0.79101,0.63474,0.37530
12.93314,13.81574,-2.16400,1.10950,1.35934,0.37767,0.19957,0.31831
12.48121,13.99642,-0.27793,0.88087,0.71861,-0.37931,0.30843,0.09522
13.16450,14.28107,-0.52080,1.25366,1.07056,0.08462,0.28059,-0.08724
12.71352,14.14441,-1.75583,0.94480,0.96014,-0.20075,0.14818,0.58689
13.18633,14.28297,-0.75930,1.33310,0.55414,-0.89721,-0.36210,-0.04532
12.46484,14.12572,-2.72445,0.83193,1.28609,0.51329,0.25881,-0.64233
13.28498,14.32749,-0.04033,0.76014,0.52422,-0.32266,0.60610,0.75116
13.10559,13.48691,-1.20246,1.43276,1.39627,0.59617,-0.34256,-0.46283
12.63079,13.45470,-1.20303,0.86402,1.40054,0.11397,0.48112,0.39893
12.62642,13.92418,-0.20369,0.82633,0.52704,0.23258,0.16496,-0.64720
13.14619,13.96267,-0.80894,1.26290,1.31155,-0.72313,-0.41193,0.57110
12.43394,13.86825,-2.39304,0.78844,1.04090,0.98207,-0.39873,-0.72142
12.78494,13.92023,-0.95934,1.35529,1.32448,0.96907,-0.22794,-0.40595
12.52504,13.66620,-2.24425,1.18451,0.44567,-0.41980,0.51010,0.53909
13.00413,14.35411,-2.94968,1.45608,0.08550,0.79427,-0.67029,0.21904
13.09647,13.35933,-0.13578,0.83318,0.02250,0.98480,0.72805,0.13915
12.53484,13.60689,-0.75899,1.07110,0.57416,-0.91948,0.55305,0.05192
12.75153,14.11606,-0.68388,0.93360,1.11677,0.41047,0.30255,0.03293
12.65536,13.80725,-2.68822,1.24120,0.82577,-0.13586,-0.93278,0.86484
13.07352,13.45175,-0.20992,1.01861,0.39949,0.86922,-0.92949,0.01983
12.81831,14.26243,-0.91157,0.92060,0.87494,-0.22508,-0.18609,0.33484
12.50681,14.06368,-1.84455,0.74667,0.92937,0.50192,-0.31948,-0.85915
12.91632,14.26492,-0.64122,1.08470,1.06984,-0.92567,0.37358,0.14154
12.59493,14.22710,-1.06167,0.90590,0.91838,-0.84657,0.13265,-0.14755
12.53192,13.56746,-0.77630,1.40311,0.04952,0.83531,0.72024,0.20563
13.23837,14.04837,-1.60036,1.46696,1.04657,0.59123,-0.57169,0.64531
12.45419,13.22691,-0.67203,1.12689,1.28456,0.29676,-0.14063,0.17482
12.90858,13.47580,-2.65352,0.81447,1.23408,-0.91397,-0.16113,-0.97834
12.79179,14.31439,-0.50238,1.34324,1.05600,0.57657,0.80019,-0.75994
12.70403,13.46964,-0.92548,0.95571,0.39431,-0.72085,-0.38862,-0.68667
12.52639,13.80307,-0.02059,1.31649,0.81742,0.24211,-0.38020,0.03068
12.84897,13.92310,-2.25514,0.75058,1.04240,0.73023,0.89287,-0.11900
12.56121,14.12064,-2.54893,0.87458,0.24564,0.36120,-0.90229,-0.24677
12.62011,13.37279,-1.17908,1.24332,0.29526,-0.73955,-0.31550,0.45907
12.41850,13.43573,-0.31110,1.45747,0.89167,0.57504,0.02894,0.46394
12.81603,14.05291,-0.19520,1.11188,1.28919,-0.01079,0.50046,-0.44559
12.95391,13.36027,-0.97165,1.13287,0.57062,0.41637,-0.38760,0.09895
12.91253,13.53504,-1.17893,1.20438,1.07701,0.46098,-0.14151,-0.20802
12.77536,14.01804,-1.19210,1.21935,0.51343,0.57103,-0.18030,-0.57812
13.19301,13.31942,-2.93630,0.74493,0.10118,0.06450,0.41987,-0.39780
13.02761,13.68078,-1.94311,0.90889,1.41818,-0.98068,0.84384,-0.85376
12.76709,14.38168,-2.11700,0.74885,1.28509,0.72968,-0.68917,0.62972
12.70408,14.17779,-2.18378,1.44986,1.44779,0.45358,0.20759,0.83145
12.45579,14.34667,-0.69351,0.81664,0.13915,-0.83989,0.64686,-0.43933
13.16774,13.66192,-1.02969,0.96427,0.69775,-0.43173,0.70550,-0.67787
12.86853,13.74750,-0.12567,1.26958,1.44645,-0.70782,-0.33993,-0.74786
12.64946,14.19028,-0.90269,1.24430,1.06449,-0.09861,0.22043,0.98467
12.64182,14.02301,-1.27159,1.06568,0.78236,-0.92592,-0.87579,-0.49583
12.94671,13.26195,-0.80972,0.76535,0.33888,-0.47889,-0.97518,-0.65236
12.96156,14.01241,-0.21703,1.23346,1.20852,-0.94214,-0.65774,-0.67765
12.52961,13.72791,-1.18714,1.26235,0.69309,0.14689,-0.57282,-0.77588
12.55930,13.30457,-0.53108,0.71111,0.41344,-0.46346,-0.17983,0.83559
12.73228,14.10086,-0.37757,0.79569,1.16528,0.20274,-0.54759,-0.65582
12.70593,13.71413,-0.47216,1.17312,0.26591,-0.28353,-0.08503,-0.84694
13.12308,13.81216,-2.38033,1.40527,1.16216,-0.46186,-0.79690,0.48808
12.50376,14.12061,-0.87549,1.18689,1.16981,0.05001,0.31167,0.27882
13.03243,13.62091,-1.75197,1.21039,0.69809,-0.73117,-0.22596,0.26018
13.24235,14.28786,-0.12240,0.82363,0.75261,-0.89299,0.79619,0.00576
12.57109,13.29932,-1.96986,1.00220,0.77265,-0.63347,-0.46626,0.30426
12.63953,13.48434,-2.44084,1.24686,1.32586,-0.52015,-0.74019,0.93078
13.04209,13.40658,-1.78742,0.98991,0.79063,-0.00361,0.38151,-0.72499
12.88709,13.82999,-2.23270,1.19934,0.58086,-0.84931,0.95927,-0.67617
12.59562,14.25285,-2.73454,0.79758,0.79555,0.48614,0.21030,-0.17485
12.73874,13.97208,-0.18861,1.20738,1.19436,0.13827,-0.57434,0.12220
13.18242,13.24044,-2.53752,1.01779,0.30087,0.78156,-0.86353,-0.69884
12.43016,13.60578,-0.21341,0.70205,1.46667,0.25359,-0.30884,-0.90862
13.14019,13.53364,-1.37446,1.06778,0.51253,-0.78913,0.12595,0.83320
13.20659,13.38263,-2.22491,1.35576,0.18505,-0.55827,0.65138,0.86972
12.67976,13.63716,-1.98901,0.91639,0.15113,-0.05218,0.63346,-0.93427
13.07282,13.39207,-0.16095,0.90276,0.86640,-0.24505,0.41387,-0.84637
12.92796,13.90889,-0.75213,0.84692,0.77707,0.90800,0.06925,0.43482
12.85316,14.09053,-1.38340,0.93834,0.00704,0.62531,0.58961,-0.72107
13.24654,14.20583,-1.56383,0.86836,1.35608,-0.76327,-0.94764,-0.15424
12.51261,13.42191,-1.95979,1.40530,0.58059,0.78100,0.78577,0.85217
12.58392,14.07999,-2.99755,0.80865,0.21359,-0.26852,-0.09085,0.41461
12.77168,14.30654,-1.13167,1.43070,0.71796,-0.07724,-0.70117,-0.52190
12.77034,13.49731,-2.79194,1.41872,0.58087,0.64286,-0.15455,0.99602
12.43902,14.30445,-0.34467,1.30275,1.48709,0.85274,0.53991,-0.64833
12.42196,13.25185,-1.07625,0.83861,0.65488,-0.83200,0.81279,0.55221
12.79171,14.36553,-1.69332,1.29625,1.28892,0.45501,0.91809,0.37210
12.40450,13.52114,-2.45863,1.33325,0.97025,0.44635,0.48847,0.70999
12.76395,14.30124,-0.10603,1.14861,0.94670,0.69154,-0.01930,0.11117
13.11098,14.32112,-1.07684,1.04831,0.18169,0.74306,-0.17572,-0.10624
13.21225,13.57148,-1.81294,0.73640,0.39529,0.36297,-0.57516,-0.43458
12.92567,14.17818,-1.59727,1.24303,0.46162,0.26064,0.99839,0.39849
12.89589,13.28448,-0.86525,1.29669,0.23576,0.60067,0.82119,-0.88551
12.48002,13.54270,-2.55068,0.77879,0.30002,-0.72013,0.05479,-0.12367
12.82889,13.49901,-0.70992,0.99665,1.00830,-0.09546,-0.38992,-0.88425
13.24855,13.57967,-2.47150,0.94751,1.34148,0.43604,-0.46289,0.95999
12.49717,14.18334,-0.57346,1.28874,0.52438,-0.73915,0.99850,0.78049
13.18511,13.68543,-2.40532,0.90249,0.15288,0.14764,-0.92068,-0.29496
13.08764,13.33514,-0.61592,1.46042,0.42739,-0.32934,0.20438,0.79324
13.23842,14.21934,-0.25451,1.32312,0.60649,-0.82889,-0.07098,0.53031
12.56129,13.75900,-2.61885,1.07140,0.99356,-0.91201,0.01171,0.24945
13.27788,13.54708,-1.24937,0.94759,1.40820,0.15832,0.78509,-0.87626
12.78605,14.13246,-0.68296,1.11686,0.67169,-0.57302,-0.31401,-0.16567
12.59972,14.30765,-2.04232,1.18395,1.41918,-0.41531,0.94265,-0.39119
12.76253,13.24379,-2.37795,0.89934,0.61493,0.39849,0.20516,-0.11892
12.70763,14.13296,-2.76723,0.80511,0.27880,0.23970,-0.67276,-0.81861
12.96751,13.37896,-0.07181,1.27076,0.48489,0.84214,-0.75044,-0.79629
13.11475,13.57641,-2.10846,1.26437,0.32307,-0.21638,0.61592,0.72917
12.51691,14.33907,-1.93973,1.13856,1.12429,-0.12454,-0.75805,-0.54343
13.15244,13.48440,-2.46903,1.48639,0.30270,-0.04939,-0.31894,-0.23460
13.26389,14.16957,-1.92607,1.16590,0.98381,-0.80061,-0.06721,0.59707
13.02224,13.74055,-1.03396,1.42202,0.00685,0.02545,0.09951,0.06381
