# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
13.22193,13.57965,-2.53173,0.88083,0.45971,0.80654,0.65078,-0.98452
12.80770,14.33484,-2.07896,1.32481,0.06600,-0.55506,-0.77107,0.22526
13.18262,13.21859,-1.94394,1.26686,0.32192,-0.64617,-0.63763,-0.19495
12.70876,14.26369,-2.89468,1.24000,0.32417,0.73963,0.86947,-0.43892
12.60684,13.97020,-1.92805,0.90703,0.22312,0.10713,-0.44898,0.92435
12.53763,13.36456,-0.87540,1.20339,0.03342,0.92231,-0.91279,0.05395
13.08164,13.90548,-1.28991,1.06903,0.97236,0.79966,-0.78821,-0.87294
12.72233,13.45660,-1.05904,0.99025,0.83206,-0.25700,-0.75789,0.30844
12.70134,13.37304,-0.80014,1.00804,1.35577,-0.11605,0.46437,-0.66779
12.42035,13.38419,-1.53590,1.37732,0.61335,0.87262,0.88753,0.01212
12.96832,14.15632,-2.54704,0.86217,0.75105,-0.43501,-0.09794,-0.69301
13.00518,13.20449,-2.93253,1.36526,0.69803,-0.25668,-0.19639,0.89617
12.79706,13.63892,-0.33951,1.08576,0.67075,0.76524,0.25727,-0.84742
13.07488,14.34546,-2.55390,0.79627,1.06561,0.03766,0.74037,-0.73146
12.84939,13.41965,-0.62292,0.71377,0.25042,-0.81950,0.10367,-0.73895
13.06732,13.58874,-2.22397,1.06146,0.16331,0.68635,-0.37932,0.03140
13.14292,13.60114,-2.64971,1.10893,0.02924,-0.60927,0.02462,0.79189
13.22059,13.28781,-1.16728,0.71451,0.63177,0.49282,-0.94351,-0.22449
12.90275,13.47172,-1.50882,1.10887,0.63617,0.75320,0.82233,0.43202
12.64008,13.94712,-2.93169,0.91452,0.05798,0.87168,-0.26557,-0.49454
12.74552,13.74633,-0.09408,0.80554,0.92425,0.42233,-0.75034,-0.62829
13.20401,14.33309,-2.14324,1.03084,1.49842,0.14422,-0.90201,-0.70835
12.87798,14.39120,-0.22777,1.49254,0.47762,-0.84653,0.15649,-0.35131
12.72743,14.24026,-1.66529,0.89328,1.16998,0.83694,-0.29834,0.47067
13.29834,13.44573,-2.70268,0.75487,0.45877,-0.50818,-0.69683,0.26535
13.00990,13.82952,-0.51059,0.86934,1.04603,-0.57889,0.97872,0.42734
12.73175,14.03693,-0.39498,0.97390,0.26189,0.61000,-0.18224,-0.15496
13.08497,13.41467,-1.87361,0.77501,1.34938,0.49147,-0.47886,-0.70685
12.49781,13.72441,-0.11132,1.39662,0.01693,0.17355,0.45762,-0.48283
12.68854,13.85671,-0.43026,0.98248,0.91794,0.03675,-0.24636,-0.88153
12.72872,13.98377,-1.45045,1.05044,1.22230,0.44455,0.60706,0.33318
12.74227,14.18601,-0.42599,1.00882,0.60636,-0.67095,0.95012,0.81843
13.09224,14.14721,-1.07299,1.04090,0.44943,0.22343,0.17443,-0.39156
12.68614,13.36881,-0.55084,1.27893,1.17723,0.79516,0.30447,0.65772
12.67644,13.46342,-2.00858,1.00464,0.48479,0.56689,0.15080,0.72788
12.78980,14.13801,-1.00636,0.81736,1.30934,0.98277,0.55749,0.87057
12.49818,13.82777,-1.28015,1.05147,0.43030,0.11916,-0.49910,-0.02576
12.55150,13.97513,-1.06941,1.21392,0.16257,-0.39618,0.76750,-0.33047
13.17570,13.88533,-1.39384,1.12999,0.80649,-0.49897,0.46553,0.60288
12.74701,14.16739,-0.37815,1.06114,0.43065,0.49001,0.00384,-0.33629
13.03996,13.76143,-1.32557,0.87305,0.85933,0.30834,-0.50452,-0.01278
12.58203,14.24340,-2.22082,0.92296,1.11756,-0.51156,0.38710,0.45146
12.87012,13.58228,-1.08786,1.04021,0.55011,-0.12446,-0.23470,0.76735
12.79220,14.29844,-2.99521,1.35362,0.99724,-0.79774,0.09402,0.27511
13.18276,14.02408,-2.00707,0.81451,0.13673,-0.34904,-0.90740,0.13021
13.03029,13.56678,-0.91222,0.75090,0.82798,0.45031,-0.00732,0.81481
12.76450,14.15417,-0.68833,0.79968,1.09076,-0.62465,0.12717,-0.80725
12.84903,13.82306,-1.74776,0.78686,0.98162,0.51976,-0.10380,-0.50727
12.56170,13.46364,-2.98039,1.27887,1.46095,0.59337,0.34911,-0.76547
12.81355,13.93260,-1.46634,1.17659,1.34033,0.55592,0.11509,-0.06651
13.13098,13.36777,-0.47673,0.71322,0.30604,-0.12679,0.00211,-0.83894
12.96476,13.52210,-0.76354,1.16777,1.47252,0.93599,0.39401,0.22920
12.60733,13.56866,-0.22893,1.10137,1.19114,0.82331,0.33814,0.27704
12.97074,13.59583,-0.02208,1.44149,1.19179,0.67789,-0.63019,0.15397
13.07597,13.98717,-1.25045,1.25660,0.82197,0.36008,-0.98919,0.27899
13.13851,13.83752,-2.56517,1.35894,1.27318,-0.53354,0.13704,0.55129
12.66404,13.77885,-0.58349,0.80428,0.99160,0.80900,-0.83577,0.83155
13.22631,14.35779,-1.13111,1.24053,0.53581,0.08093,-0.96563,-0.69827
13.09913,13.78773,-0.25192,0.95643,0.25278,-0.48607,0.04828,0.51928
13.08607,13.92367,-2.13247,1.45603,0.81299,0.31647,-0.90332,-0.88053
12.69296,14.36537,-1.70549,0.90240,1.33461,0.38598,0.37191,0.87609
12.54528,13.23879,-1.27671,1.35929,0.01311,-0.93210,0.33439,-0.71299
12.92610,13.47220,-1.26031,1.37159,0.97224,-0.28492,-0.93459,0.07990
13.19957,13.99787,-0.86933,1.40408,1.22209,0.13869,-0.82934,-0.80609
12.58886,13.91423,-1.11913,1.16758,0.89286,0.11779,-0.61851,0.68224
12.56618,14.04049,-0.84585,1.26741,0.21988,0.20726,0.96704,0.08959
13.09562,14.17702,-0.16921,0.83648,0.93324,0.36432,-0.67656,0.45534
12.45166,14.08847,-0.97873,0.80431,1.36740,-0.07380,-0.20102,0.93454
12.76499,13.30252,-1.46087,1.33573,1.28621,-0.20886,-0.84618,-0.26611
12.97318,14.25336,-1.97696,1.12721,0.29041,-0.52260,-0.16900,-0.78342
12.94047,14.19461,-2.39183,1.06971,0.91929,-0.60830,-0.58114,-0.82079
12.42452,14.02958,-1.84259,0.71802,0.48886,0.87584,0.05055,0.35891
13.02201,13.39764,-1.60227,1.17496,1.09658,-0.88790,-0.69823,-0.64523
12.81006,13.64720,-2.16981,1.05726,0.33925,0.29792,-0.01957,0.66891
12.98453,13.63964,-1.04052,1.35623,0.08657,-0.86020,0.88867,0.56924
12.90570,13.57182,-1.83323,0.81525,0.01667,0.11120,-0.64607,0.91493
13.10571,14.36976,-1.24199,0.99832,0.95530,-0.93061,-0.43188,0.54044
12.58157,14.13749,-1.03637,1.02222,1.45236,-0.48792,0.86043,0.78715
13.20850,13.73388,-1.61243,1.42109,0.73747,0.50026,-0.95618,-0.53090
12.65788,13.96263,-0.57067,1.17122,1.39479,-0.12773,-0.32314,0.75901
13.10760,13.49425,-1.44643,0.75054,0.27029,0.16398,0.14343,0.14861
13.03884,13.56646,-1.97243,0.97906,1.19500,-0.16488,-0.29114,0.08242
12.82234,13.73606,-2.06152,0.86833,1.21503,-0.88242,0.62398,0.22343
13.20539,13.84300,-0.10155,1.49550,0.89445,0.49007,0.07274,0.30558
13.22297,13.87140,-2.94666,0.87247,1.18002,0.56119,-0.94087,-0.13265
12.89702,13.93609,-0.17245,0.89840,0.82545,-0.16791,0.31529,-0.47374
12.76570,14.35729,-2.57598,1.34064,0.55142,0.66593,-0.97928,-0.33459
13.06389,14.07398,-2.09786,0.70953,0.45899,-0.12890,0.77114,0.98966
13.06518,13.73840,-2.08990,1.43155,0.88127,-0.70079,-0.69055,0.27723
12.67944,14.36417,-2.56880,0.90472,0.93243,0.00330,-0.50302,0.25451
12.95950,13.64800,-2.40934,1.48716,0.52612,0.09899,-0.02679,-0.69733
13.00849,13.35753,-1.45234,0.91171,0.24226,-0.72798,-0.72789,0.31648
12.69311,14.24690,-0.95686,0.76570,0.30262,0.43350,0.69625,-0.36736
12.99645,13.21507,-2.28117,0.82869,0.06388,-0.44751,-0.45434,0.67235
12.59081,14.09724,-0.32653,1.26829,1.02875,-0.66151,0.26597,-0.81946
13.06614,13.91446,-1.77595,1.30800,0.58423,-0.56471,-0.37516,-0.95001
12.40222,14.06677,-1.87682,1.21501,0.62608,-0.06024,-0.47647,0.69319
12.92973,13.59494,-0.80210,1.23010,0.94508,0.23051,-0.68932,0.27250
12.90638,14.23913,-2.55858,1.40865,1.25121,0.54224,-0.53374,0.31753
13.19163,14.11005,-2.32712,1.21805,0.57440,0.25214,0.50744,0.60082
12.75925,14.16827,-2.68864,0.86552,0.30810,-0.38410,-0.51395,0.97848
12.73779,13.83965,-1.39193,1.47146,1.09693,0.88595,0.21552,-0.79928
12.81984,13.87411,-0.06575,0.94657,0.46573,-0.85892,0.81410,0.59120
12.61780,14.39321,-1.56417,1.37963,0.15221,-0.78608,0.54759,0.95728
13.12610,13.78138,-0.58552,1.04580,1.07475,0.84211,0.39338,0.03829
12.62316,13.26457,-1.26090,1.26936,0.20792,0.61374,-0.30306,-0.23196
12.49700,14.19510,-1.73177,1.16574,0.13767,0.99248,-0.28940,0.91836
13.01907,13.90880,-0.18662,1.37907,1.12314,0.58481,0.71396,0.83338
13.19370,13.80049,-0.38423,0.72064,1.04118,0.25743,-0.85252,0.41669
12.96774,14.08454,-0.03349,0.90291,0.52647,0.18903,-0.18132,-0.60295
12.74700,14.01121,-0.92223,0.92175,0.90934,0.24124,-0.77517,-0.37374
12.65523,13.89639,-2.90119,1.17707,0.78795,-0.58308,0.25940,-0.68965
12.54683,14.02718,-1.94766,1.41392,1.35716,0.45290,0.74565,-0.20300
12.84250,13.61017,-2.99347,0.74246,1.47561,0.00490,0.35519,-0.29487
13.23152,13.68643,-1.89580,1.25381,1.26928,-0.58110,0.61049,0.98728
12.74556,13.42929,-1.35526,1.32855,1.05470,0.37237,0.78149,0.45719
13.13482,13.24805,-0.71891,1.12275,0.19180,0.02183,0.62020,0.41747
12.43388,13.69884,-1.90228,1.21982,0.90832,0.17331,-0.28358,0.14880
12.67211,14.09619,-2.99607,0.96610,1.06343,-0.54809,-0.59592,0.09140
12.78899,13.30057,-2.15706,0.93459,1.19727,0.75788,0.36617,-0.01498
12.45303,13.80219,-2.37869,0.83768,0.59696,0.38820,-0.07307,0.84368
12.66205,13.58142,-1.33969,1.48895,0.22540,-0.29728,0.67896,0.85430
13.06760,13.34783,-0.48579,0.84918,0.31836,-0.24529,-0.65312,0.10036
12.97511,13.24141,-2.18790,1.03732,0.96422,-0.07473,0.13036,-0.71141
13.20518,13.77665,-2.18848,0.77338,0.84144,0.58149,0.70644,-0.09717
12.85752,13.31362,-0.14211,1.10645,0.68387,-0.52231,-0.19002,0.06989
12.99044,14.19972,-0.23975,0.77366,0.64042,0.08430,0.12882,0.65201
12.57466,13.98874,-0.46826,0.81881,1.43229,-0.64814,0.16153,-0.55225
13.12344,13.77012,-1.02961,0.86612,1.39847,-0.14907,-0.26943,0.81789
13.13544,13.75115,-1.56310,1.24590,1.35033,-0.57905,0.19944,-0.38650
13.22114,13.88257,-0.75203,1.03560,0.80953,0.02407,-0.19722,0.45076
12.41799,13.64706,-1.97580,1.33019,1.06806,-0.41677,0.01727,-0.29736
12.90519,14.05356,-1.69219,1.34143,0.13306,-0.28025,0.66609,0.87686
12.40283,14.26178,-2.85672,1.25023,1.03726,0.13417,0.69826,-0.52792
12.73144,13.50646,-2.51342,0.72104,1.20521,0.15597,0.02241,0.05801
12.75898,13.71518,-2.13869,0.76213,0.82298,-0.40483,-0.52283,-0.74576
12.62407,14.00773,-0.40207,0.97815,0.77172,0.48796,-0.98420,0.14428
13.13281,13.76063,-0.39124,1.16839,0.16109,0.40065,0.06750,-0.93184
13.06304,14.25425,-0.16336,0.75409,0.48311,-0.30842,-0.08839,0.67399
12.97590,13.25698,-0.42621,1.38051,0.57749,0.73053,0.42739,-0.75960
12.90602,14.34793,-0.80951,1.42029,0.36663,0.94910,-0.16156,0.72699
12.62780,13.67943,-0.83400,1.35299,0.43579,0.08264,0.55228,0.97669
12.69286,13.98837,-2.93131,0.93014,0.63234,-0.97210,0.49774,-0.29779
13.01915,13.33183,-2.50127,0.93941,1.46820,-0.99804,0.33289,0.36362
12.56644,13.70258,-1.95532,0.91204,1.46226,0.55328,-0.76141,-0.86931
13.00284,14.27022,-1.22006,0.91083,0.90554,-0.09793,-0.41168,-0.10610
13.13121,13.89617,-2.34898,1.35420,1.13390,-0.97613,0.16963,0.59822
12.77399,13.31149,-2.16220,1.29192,0.91804,-0.80644,-0.61161,0.75767
13.01323,13.86290,-0.31750,1.42113,0.86876,0.31651,0.93314,-0.79084
13.07528,13.83410,-0.55552,1.15838,0.36291,-0.92251,0.02870,0.30473
12.72895,14.37895,-1.85388,1.25670,0.24635,0.40349,0.69413,-0.06576
12.67344,14.31784,-1.96679,0.83209,1.03262,0.72752,-0.59103,-0.81419
12.90048,13.20602,-0.85765,0.74721,0.22974,0.19980,0.31284,0.60582
13.10344,13.75381,-2.82104,1.19901,0.27873,0.03768,0.83658,-0.46475
12.75734,14.36688,-0.53539,1.16314,1.37846,-0.52514,-0.95763,-0.62895
13.14975,13.21596,-0.74344,1.16475,0.90660,0.66007,0.09171,0.03839
13.08981,13.98064,-0.94364,1.44899,0.33713,-0.51361,0.81113,-0.90703
12.80447,13.86615,-0.70730,0.74870,1.26172,-0.87195,-0.25211,-0.11823
12.40683,13.45361,-2.37210,0.95256,0.07417,-0.90716,0.11106,-0.49371
13.09639,13.98288,-1.62453,0.92705,0.72716,-0.37284,0.68949,-0.30970
12.65161,14.08958,-0.36551,1.38356,0.11054,0.26171,0.38964,-0.96685
12.59525,14.11070,-2.96884,1.01493,0.09700,0.91202,-0.89299,-0.57310
12.70742,13.78015,-2.52850,0.93861,0.92147,0.92826,0.64786,-0.43535
13.01827,13.91754,-1.16256,1.47424,0.23125,-0.10539,-0.85504,-0.08077
12.50264,14.31359,-2.54847,1.29471,0.98184,0.15019,-0.70209,-0.53515
12.65254,13.61695,-2.77321,1.28699,0.14767,-0.32274,0.27675,0.70710
13.00702,13.62308,-0.58699,1.33417,0.50607,-0.22430,0.15643,0.82416
12.85408,13.22750,-0.66019,0.79541,1.27673,-0.64817,0.50703,-0.20770
12.67068,13.97244,-1.10633,0.75804,1.40850,-0.91740,0.89100,0.45572
12.71842,13.33054,-1.09776,1.18734,1.48659,-0.73191,-0.80202,0.63374
12.46316,13.98294,-0.73108,0.88109,1.04192,0.75198,0.53677,-0.45417
12.72013,13.93738,-0.08306,1.19176,0.10484,-0.34407,0.16318,0.68584
12.43701,13.38532,-0.22960,1.34306,0.53456,0.31259,-0.57462,-0.29537
12.40700,13.26712,-2.02550,0.70589,0.72704,-0.42034,0.69120,-0.75194
12.61390,13.48015,-1.45077,0.78603,0.31191,-0.73290,-0.86530,0.50377
12.91949,14.13017,-2.70802,1.09366,1.22769,-0.99991,-0.54604,-0.17837
12.66974,14.34527,-2.42708,0.99412,1.46204,0.76314,-0.30516,-0.99418
12.66301,14.16911,-0.69251,1.24798,0.75807,0.17241,0.22518,0.61542
12.53827,14.36786,-2.84717,0.90985,1.34512,-0.05187,-0.41905,-0.79317
13.22981,13.89270,-0.83072,1.28787,1.03598,0.34719,-0.93480,0.82187
12.55220,14.07079,-1.40853,0.99372,0.47362,0.03913,0.10007,-0.35319
12.47935,13.71011,-1.67152,1.46279,0.13616,0.86597,0.02235,-0.70343
12.97385,13.77021,-1.70006,1.04130,0.45190,-0.12584,0.62838,-0.37990
12.81168,14.09898,-0.31971,1.25693,1.44319,0.41847,0.54830,0.91960
12.64023,13.42102,-2.08164,1.12012,0.72742,0.71349,-0.75536,-0.31496
13.26424,14.29577,-1.95549,0.72031,0.70961,-0.19439,-0.73562,-0.28581
12.78975,13.28591,-2.58721,1.47504,0.41436,-0.18734,-0.53526,0.28397
12.73947,14.33970,-0.37203,1.01937,0.11238,-0.61937,0.87998,-0.17607
12.58163,14.13408,-2.09417,0.87226,0.85791,0.93226,0.08288,0.61659
12.58529,13.44250,-1.04566,0.82420,0.25925,-0.26930,-0.81745,0.12852
12.74408,13.27182,-1.64719,1.48968,0.59255,0.58959,-0.33940,-0.98761
12.90501,13.63028,-1.48485,1.29131,1.21829,-0.87959,0.49477,0.37467
12.94314,13.46122,-1.39706,0.94974,0.78382,-0.74761,-0.47048,-0.53461
12.90658,14.06661,-0.65223,1.26328,0.23190,-0.53108,-0.44292,0.99344
13.04377,13.72303,-2.42978,1.36295,0.28636,-0.64346,0.22205,0.67268
12.58358,13.90679,-2.07617,1.08309,1.14990,0.45169,0.05774,0.32029
12.57034,14.26885,-2.52087,1.07566,0.51433,0.63297,0.06671,-0.61928
12.43593,13.20824,-0.77763,1.44409,0.11424,-0.08944,0.51434,0.35487
12.44348,13.35245,-0.53042,1.12756,1.00520,0.45100,0.14324,-0.46819
13.02879,14.19773,-2.88046,1.47154,0.72851,0.16551,-0.19275,0.64674
12.83934,13.52831,-0.70304,1.13405,1.04328,-0.04759,-0.51724,0.52639
13.12425,13.35996,-2.16029,0.89754,0.39465,-0.03842,-0.43495,0.87261
13.05223,14.22012,-1.57269,1.08414,0.86510,-0.99896,-0.89859,-0.38721
12.44583,13.79723,-2.51822,1.32826,0.51441,-0.98561,0.25717,-0.54558
13.02811,13.52051,-2.35541,1.19707,0.79688,0.69315,0.37878,0.41615
13.14430,14.01766,-0.73448,1.14260,0.24677,0.70960,-0.06361,-0.69058
12.92327,13.56182,-2.86348,0.83392,1.46852,-0.52055,0.24277,-0.53358
13.22103,13.62969,-0.46618,1.47518,0.75506,-0.88295,0.54538,-0.63176
13.04150,13.77038,-2.35019,1.23297,1.33793,0.53910,0.34731,0.08222
12.69922,14.04597,-1.06096,0.74498,1.36023,0.95685,-0.49549,-0.93811
13.02579,13.25279,-2.54351,0.94078,0.49624,0.88821,-0.43976,-0.98330
13.20503,14.37238,-2.06766,0.83212,1.00287,-0.85235,0.31245,0.35393
13.25830,14.26688,-0.59303,0.88693,0.57212,-0.31345,0.92159,-0.92434
13.21706,13.93505,-0.37194,1.12295,1.00472,-0.89013,0.60189,-0.44513
12.74827,13.47099,-0.81867,0.90820,0.44945,0.72538,0.36802,-0.26606
12.81920,14.32337,-0.94233,0.80205,1.16422,-0.74543,0.20833,0.21977
12.68862,13.69975,-0.30954,0.88887,0.12446,-0.94311,0.67824,-0.24397
12.84023,14.05500,-2.28637,1.06351,0.80827,0.52933,-0.22018,0.94357
12.73956,13.85205,-1.72061,0.84658,1.29894,-0.52387,0.65757,0.47487
12.57690,14.22283,-0.64515,0.71468,0.03011,0.60891,-0.04139,-0.67541
13.19096,14.23295,-2.26508,0.94094,0.51534,-0.00989,0.08957,-0.71716
12.76056,13.63956,-2.94612,0.94852,0.72283,-0.94012,0.24829,0.45590
12.95105,13.86907,-0.24171,0.94719,1.22090,0.23352,-0.48280,-0.88504
13.11438,13.52924,-0.36748,0.83252,1.24901,0.99523,0.56748,-0.66036
12.87313,14.12998,-1.23889,0.94409,0.69976,-0.65705,-0.46516,0.21956
12.47389,14.25388,-1.37937,1.27387,0.41952,-0.49593,-0.30700,0.85762
13.06482,13.62896,-0.34269,0.99213,0.36471,-0.59089,0.99512,0.61535
12.69739,14.32848,-2.35446,1.49983,1.31332,0.69809,0.24087,0.99053
12.56920,14.29151,-2.84057,1.48283,0.39459,0.08434,0.73440,0.25914
12.79071,13.95790,-0.89007,1.10695,0.65475,0.51995,-0.65445,0.48531
12.84279,14.37213,-1.09396,0.79966,0.67055,0.10542,0.32585,-0.11212
12.51101,13.66002,-0.23248,1.30209,0.12190,0.16731,0.76019,0.93114
13.05263,13.56797,-2.65887,1.03925,1.27464,0.51489,-0.59398,0.65799
13.02394,13.87556,-2.68184,1.27709,0.54012,-0.48275,-0.76412,0.92406
13.19076,14.38654,-1.54844,1.03028,0.38799,-0.59855,0.34785,0.31610
12.40774,13.28734,-2.10916,0.93517,0.46023,-0.42960,0.64037,-0.24088
13.05323,13.71468,-2.57820,1.11880,0.95602,-0.30396,0.17027,0.61250
12.53992,13.40394,-2.27162,1.32939,0.60937,0.79733,-0.06049,-0.67776
12.52497,13.95629,-0.87499,0.89895,0.81426,0.92707,-0.21784,-0.23745
13.17744,14.12501,-2.50971,1.38066,0.51970,0.49030,-0.65949,-0.52530
13.10445,13.52380,-0.11939,1.23563,0.49175,-0.42316,0.25866,0.24995
13.18568,13.48475,-0.18437,0.83490,0.29975,-0.91768,0.77340,-0.59723
12.97639,14.02398,-1.79020,1.12937,1.36181,-0.01991,0.68705,-0.72456
12.64827,13.38617,-2.24073,1.29227,1.01425,-0.59353,0.70842,0.53050
12.98620,14.22102,-1.07884,1.36046,0.21799,0.49022,0.50489,0.15296
12.85981,14.39675,-2.95201,1.19390,0.68488,-0.88432,0.53048,-0.98509
12.88120,13.52099,-2.76852,1.36394,0.05756,0.59296,0.77043,-0.15967
13.21892,13.73786,-0.00550,1.32634,0.40880,-0.54167,-0.29433,0.33599
13.15937,13.45950,-1.75278,1.01737,0.68261,0.49119,-0.14469,0.05631
13.20047,13.29033,-1.88373,1.24142,0.80910,-0.27167,0.85978,0.62312
12.45697,13.33824,-0.65077,1.01079,0.48911,0.91877,0.06027,0.68877
12.60614,13.76135,-0.91807,0.88235,1.10195,0.48510,0.87309,0.49288
13.12041,13.46452,-1.32532,1.06623,0.91824,-0.48417,-0.20707,-0.96275
