# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.97712,14.19921,-2.17686,1.04770,1.33383,-0.05512,-0.51082,-0.16244
12.58953,13.73607,-1.04134,1.37229,0.18941,-0.79072,-0.90697,0.66505
13.20289,14.20313,-1.55721,1.28034,1.16008,-0.07144,0.82367,0.70229
12.98209,13.55125,-2.67894,0.89295,0.77097,0.44812,-0.99273,-0.96520
12.83322,14.28437,-0.15852,0.87642,1.41466,-0.75351,0.18523,0.78280
13.04898,14.11666,-1.22511,1.32885,0.23896,0.23765,0.55337,-0.14451
12.43808,14.19402,-0.38859,0.75184,0.67417,-0.57251,-0.67666,0.61238
12.54296,14.32416,-2.13487,1.37768,0.60139,0.97651,0.24749,0.32583
12.78833,13.90017,-0.78516,1.09847,0.00219,-0.75496,-0.00759,0.64260
12.59717,13.30305,-1.49998,1.30148,0.53461,-0.14929,-0.28192,0.10974
13.19814,13.62839,-2.77358,0.81093,0.90808,0.99882,0.04539,0.95560
13.22220,13.94610,-2.62843,1.40061,0.06309,-0.04310,-0.19338,0.32635
12.63894,14.38775,-0.21349,0.97783,0.66783,-0.20770,0.08830,0.83444
13.08641,13.64315,-0.29066,1.43585,0.92333,-0.06118,-0.77086,-0.89502
13.25034,13.34696,-1.12525,0.72895,0.28125,-0.66498,-0.86871,-0.04498
12.63719,13.96742,-2.44791,0.80825,0.53037,0.07871,-0.18361,-0.26115
13.12289,14.17998,-1.48904,1.31296,0.86069,-0.03616,0.02862,0.96508
13.07854,14.06265,-1.98451,1.06192,0.32667,0.84922,-0.76526,0.37658
12.84859,13.95319,-0.30750,1.18072,0.39650,0.29317,-0.83164,0.44756
12.44790,13.82864,-2.94878,1.49257,0.11481,-0.92037,0.90336,-0.84940
13.01679,13.64964,-1.99247,1.10170,0.02719,-0.50047,-0.34790,-0.21949
13.03314,14.18024,-0.11862,0.98544,0.32341,0.23476,0.44314,-0.09669
12.98474,14.32919,-1.08307,1.28128,0.41027,0.62309,0.40922,-0.25918
12.82693,13.47801,-0.62429,1.10573,0.34856,0.79604,0.39868,0.77110
12.89923,13.31976,-0.18031,1.01061,1.04171,-0.22425,-0.07815,0.46986
13.17537,13.89865,-0.69173,1.15683,0.54839,-0.82545,0.52734,0.00523
12.43699,13.94533,-1.34134,0.86768,1.14225,0.44619,-0.70517,0.18056
13.08122,13.56450,-0.23386,1.19504,0.96040,0.22033,-0.95989,0.51845
12.40158,14.34696,-1.88390,1.41617,1.05510,-0.18853,-0.94703,-0.60564
12.81377,14.26854,-1.70231,0.94202,0.54195,-0.63547,0.63372,0.87631
12.51736,13.49508,-0.79031,0.94919,0.54601,-0.26817,-0.66259,-0.80635
12.75752,14.37326,-2.64585,0.96659,0.52071,-0.13955,0.30623,0.02067
12.87036,14.22912,-1.89851,1.47748,0.17276,0.18885,-0.48470,-0.33910
12.70211,13.22917,-0.17444,1.44958,0.45612,0.22960,0.83384,-0.54530
13.14962,14.24225,-1.43797,1.15586,1.27189,0.23176,0.58658,-0.94893
13.26531,13.30224,-1.06034,1.43933,0.85280,-0.77595,-0.88080,0.51722
12.78573,13.66459,-0.44231,0.94885,0.95815,0.77489,0.94179,0.46463
12.85643,14.04643,-0.86153,1.29210,0.90810,-0.98613,-0.65217,-0.64947
12.56791,14.33431,-2.84236,0.80976,0.15748,-0.42791,-0.76906,0.46333
12.98824,13.72970,-1.58584,1.24915,0.01508,0.24639,0.52763,0.47715
13.22589,13.89242,-1.81210,0.70528,0.04572,-0.19347,-0.84920,0.17783
12.67180,14.37905,-0.49394,1.01162,0.30235,-0.78096,-0.71795,-0.21969
12.84961,13.89711,-2.31634,1.34224,1.13330,-0.33226,0.61658,0.50312
12.83364,13.83851,-0.34561,1.35940,0.06399,-0.30410,-0.47618,0.14201
12.56641,14.04760,-2.59845,1.01998,0.22088,-0.91709,0.29460,-0.43209
12.50731,13.55562,-2.88881,0.86829,1.22782,-0.77001,-0.06713,0.91232
12.80302,14.05489,-2.12804,1.40617,0.86167,-0.40269,0.18201,0.95768
13.24503,14.38727,-2.07872,0.70078,0.71016,-0.35730,-0.74349,0.08030
13.28940,14.24747,-0.94603,1.17867,0.93561,0.39851,-0.87263,0.17895
12.67918,13.58358,-1.16683,1.07097,0.02582,0.25803,-0.55502,-0.00446
12.65396,13.39295,-0.16205,0.78842,0.94690,-0.46747,-0.75700,-0.13623
13.28771,14.08685,-2.58548,1.04075,1.26389,0.57287,0.54388,-0.20195
12.58625,14.15475,-1.34644,1.45497,0.85772,-0.38726,-0.88516,-0.34376
13.24652,13.73850,-2.95362,1.07419,0.84185,-0.17130,-0.34043,-0.01825
12.73768,13.95716,-0.47411,1.34683,0.08021,0.15783,-0.37670,0.73990
12.69630,14.15035,-2.46186,0.73909,0.46285,0.12637,-0.94462,0.41949
12.56907,13.64683,-1.93293,1.06274,1.48466,0.65259,-0.99082,-0.81899
12.54748,13.88569,-0.70564,0.83988,0.12925,0.59433,0.46907,0.61530
12.46369,13.92697,-0.13559,0.85171,0.14757,-0.13608,0.69513,-0.28931
13.21434,13.67872,-0.81996,1.37001,1.18713,0.92022,0.50992,0.47515
13.04036,14.39669,-0.17705,0.93342,1.24731,0.51681,-0.14807,0.91758
13.00894,14.16388,-0.91308,0.89904,0.74279,-0.43421,0.00444,-0.82222
12.94588,13.39492,-0.89374,1.06827,0.16601,0.57110,-0.45028,-0.08827
12.78303,14.30195,-0.88816,1.14911,0.43622,0.25698,0.09721,-0.95822
12.67720,13.39345,-2.90124,1.01643,0.70260,-0.76964,0.37814,-0.91028
12.69925,14.05464,-1.02301,1.41391,1.10506,0.76281,0.98224,0.16332
12.66226,14.03865,-0.51830,1.48884,0.20771,0.05548,0.15734,0.27274
13.20698,14.31927,-1.19129,1.05097,1.05446,-0.19100,-0.53479,-0.83243
12.52629,13.67071,-1.71463,1.13876,1.06055,0.23040,-0.69229,0.88424
12.74329,14.36443,-2.25296,1.43202,0.41047,0.54784,0.81525,-0.91634
12.42810,13.97958,-1.68379,0.94300,0.09317,-0.00962,0.17158,0.01296
12.50701,13.90837,-0.91923,0.98705,1.29631,-0.79814,-0.80635,-0.32680
12.88237,13.39260,-0.30139,1.39762,1.17025,0.43225,0.84159,-0.58283
12.63654,13.35642,-2.50562,0.88465,1.28944,-0.96096,0.72213,-0.36427
12.73017,13.56162,-0.60212,0.87745,1.26724,-0.35117,-0.42390,0.68711
12.53562,14.13107,-1.25514,0.83438,1.36494,-0.34031,-0.09389,-0.04948
12.55895,14.11376,-2.49078,1.00483,1.17473,0.52445,0.40918,0.63706
12.51419,13.59421,-2.81763,1.18567,1.34855,0.85636,0.28918,0.62501
12.98422,13.22997,-1.59992,1.37333,0.01400,-0.30754,0.47753,-0.17654
12.50577,13.31177,-0.66049,0.92379,0.01746,-0.47805,0.85178,0.49541
12.77142,13.65421,-0.25275,0.90060,0.41230,-0.77472,0.55703,0.95446
13.11536,14.30439,-2.80499,1.31194,0.30143,0.65787,-0.34687,-0.15514
12.86605,13.36788,-1.92503,1.42061,0.56724,0.29868,0.91362,0.91927
13.29139,13.92048,-0.76176,0.76347,1.01406,0.26876,-0.32387,0.44522
13.18362,13.37143,-1.98719,1.18494,0.00532,0.14035,0.97477,0.13478
12.79520,14.30085,-2.93985,1.03516,1.00397,-0.52044,0.34446,-0.57061
13.11974,13.52336,-0.46298,1.06235,1.48334,0.92104,0.50845,-0.71551
12.60569,13.61154,-1.80809,1.47186,0.68178,-0.52548,-0.28599,-0.58084
12.45364,13.30585,-0.46676,1.26974,0.01565,-0.99435,-0.87983,0.38741
13.17191,14.12377,-2.48409,0.99000,1.09981,-0.80760,-0.27215,0.03763
13.03148,13.21326,-0.15412,0.96913,0.60093,-0.65012,0.58629,0.09906
12.54160,13.27719,-0.05138,1.30008,1.13445,-0.02873,-0.86086,0.47772
12.64174,13.39294,-0.32573,1.08411,0.85512,-0.98871,-0.21216,-0.24534
13.05934,13.65689,-0.80322,0.95169,1.34078,-0.00571,0.73490,-0.41521
13.25615,13.33937,-2.98256,1.29584,0.34113,0.41963,-0.39907,-0.80581
12.49993,13.53102,-0.57187,1.36365,1.49248,-0.05707,-0.37018,-0.10560
12.79527,13.86656,-2.96905,1.36310,0.75912,-0.20780,0.30953,-0.32113
13.10162,14.13114,-0.18988,1.06290,0.53579,-0.05261,-0.30163,-0.59040
12.79214,14.03273,-2.21514,1.12939,0.38789,0.27409,-0.61845,0.71613
12.43311,14.16623,-2.20482,0.71991,1.17733,-0.18153,0.00956,0.40736
12.65513,13.60158,-1.94744,1.01702,1.12356,-0.43187,0.12004,0.52595
12.62432,13.81413,-0.46455,0.93075,0.70157,0.18386,0.60293,0.89557
12.41995,13.80161,-0.77269,0.92831,1.10275,0.73809,-0.26613,0.75327
12.78184,13.89174,-1.74643,0.99115,0.69025,-0.72131,0.50594,0.64217
12.42074,13.49341,-0.89149,1.12684,0.05377,0.58105,0.43783,0.97232
13.08712,14.27546,-0.22247,0.82945,1.13188,0.10461,-0.71845,-0.95590
12.42812,14.01871,-1.37790,1.14239,1.09457,-0.06681,0.23712,-0.49181
12.73762,13.51834,-2.36699,1.23972,1.40055,-0.51878,-0.51636,0.36552
13.17476,13.21618,-0.72065,1.03704,1.09320,0.81154,0.52346,0.36977
12.81765,13.37098,-0.97108,1.30090,0.31279,-0.74580,-0.58259,-0.33698
12.57596,13.32167,-0.22101,1.08213,0.71350,0.95358,-0.78126,-0.98633
12.90130,13.50187,-1.87217,1.31130,0.56229,-0.88978,-0.53599,0.99964
12.71186,13.25376,-2.40942,1.08110,0.98072,0.05484,0.90344,-0.31978
13.08259,14.36255,-2.12316,0.88469,1.46347,0.31874,0.47571,0.93770
12.75360,13.29915,-0.34179,1.49707,1.17499,-0.45575,0.03055,0.58902
13.04582,14.00312,-1.53047,0.88172,1.07412,0.02742,-0.32456,0.75087
13.12935,13.39511,-1.97475,1.07440,0.85358,-0.31092,-0.58451,0.98821
12.87289,13.58188,-2.63358,1.41941,1.47463,-0.76689,-0.31418,0.68317
12.48717,13.34807,-1.55331,1.10673,1.35003,0.45630,0.02202,0.31105
12.67868,13.45291,-2.48674,1.43430,0.81229,-0.80169,-0.11425,-0.56506
12.44917,14.23098,-1.71851,0.76462,1.19694,0.91518,0.28066,-0.83768
12.83340,13.48426,-0.05619,1.45399,1.44848,0.47027,0.16162,0.89698
13.11422,13.47683,-1.53915,0.94827,0.59794,-0.65472,-0.55570,0.70649
13.11169,13.31934,-2.21769,1.18422,1.15351,0.64533,0.29169,0.33588
12.77780,13.73944,-1.13731,1.12386,0.64757,-0.73796,-0.81637,0.95006
12.56229,13.89560,-0.69097,1.15410,1.40660,-0.09441,0.77690,-0.92640
13.13354,14.09317,-2.43690,1.27723,1.39937,0.08540,0.35214,-0.06831
12.54758,14.24887,-1.48942,1.48863,0.27556,-0.74054,0.38774,-0.70205
12.99739,13.48662,-0.48734,1.19563,0.18446,0.54669,0.56873,0.76227
12.93537,13.88341,-0.92376,1.19186,1.05635,-0.03955,0.84200,-0.54433
12.62889,13.80040,-1.35555,0.96077,1.17195,0.16227,0.32999,0.42465
12.74716,13.41423,-2.79529,1.30870,0.39355,0.89383,0.06214,0.98026
12.53425,13.57803,-2.77848,0.82965,0.95633,-0.23575,-0.85830,-0.98672
12.72089,14.29173,-1.45187,1.36632,0.98065,-0.52587,-0.54705,0.68281
12.64521,14.08081,-0.14784,1.15338,0.95477,-0.32388,-0.21108,-0.46613
13.18165,13.36771,-1.75552,1.25077,0.82368,-0.43429,0.10021,-0.87423
13.07780,13.25714,-0.68891,1.29345,0.15823,0.10099,0.99736,0.74476
12.73099,13.67006,-2.69601,1.24335,1.21376,0.28438,0.84723,0.95497
12.67498,13.95129,-0.90318,1.25868,0.26810,-0.89659,0.83743,-0.44696
13.17957,14.11634,-2.89058,0.99398,1.02193,0.46144,0.60710,-0.01339
12.65122,13.36436,-2.33342,0.87112,0.50300,-0.89302,0.06561,0.82964
12.75350,14.23292,-2.15111,0.86858,0.40423,0.01765,-0.30772,0.61997
12.98264,13.34353,-2.68405,0.70545,0.51718,-0.64074,-0.39733,0.48907
12.42777,14.01310,-2.00275,1.43274,1.13990,0.13008,0.25787,0.90739
13.12550,14.04943,-2.40967,1.01319,1.23829,0.37036,-0.74799,0.36745
12.91000,14.19924,-2.06333,1.38653,0.40630,0.15879,0.69385,0.06300
12.66122,14.03959,-2.85682,1.29182,0.88291,-0.66113,-0.84977,-0.82914
12.62107,13.64589,-1.11896,1.04918,0.74102,0.07615,-0.75665,-0.29846
13.14076,13.23509,-1.42660,1.37807,0.93105,0.76708,-0.65838,0.64429
12.88787,13.40452,-1.36572,1.46198,1.41681,0.89317,-0.14994,-0.22986
12.59152,13.87873,-1.10608,1.16361,0.36731,-0.35280,-0.27708,0.72326
13.16922,14.13609,-1.66316,0.81315,0.94413,-0.31898,-0.44618,-0.54890
12.65353,13.74653,-1.57623,1.06939,0.98556,-0.70827,-0.51083,0.06196
12.87681,13.56305,-2.90302,1.08587,0.81668,0.81935,-0.00106,0.73918
12.94915,13.85797,-1.10204,1.27585,0.99776,-0.86237,0.86082,-0.43690
13.23380,13.61239,-1.95016,0.92166,0.87580,0.98925,-0.43436,-0.84530
13.07217,14.27497,-0.69748,1.41976,0.50572,0.20530,-0.17869,0.06444
12.95509,13.94655,-0.47147,1.48358,0.04703,0.16693,-0.71636,-0.68131
12.41475,13.42989,-1.07248,1.23011,1.23551,0.91950,-0.40057,0.37679
12.49287,13.95001,-1.83788,0.96882,0.84532,-0.09770,-0.15690,0.38045
12.97060,13.44942,-0.92818,1.36711,0.60101,-0.62323,0.16093,-0.31530
12.89004,14.21382,-0.23307,0.97648,0.28915,0.91195,-0.64964,0.88469
12.43110,13.28571,-2.32147,1.41201,0.95969,-0.19523,-0.02928,-0.44149
13.27741,13.44846,-0.18153,0.88549,0.99788,-0.54603,0.99016,-0.65393
13.03945,13.80331,-1.32487,1.21714,0.22168,-0.99294,0.96000,0.57807
13.23190,13.49815,-0.97616,0.70740,0.41218,0.26295,0.55113,-0.22329
12.88309,13.79480,-1.04459,0.79603,0.84844,-0.16139,0.04488,-0.72762
13.07732,14.25395,-1.06937,1.01804,0.67994,-0.24314,-0.31387,0.41709
12.77802,14.37125,-1.08412,0.99483,0.51585,-0.56563,0.30184,-0.41863
12.88073,13.44067,-0.87722,0.79092,1.34904,-0.14401,-0.55912,0.06260
12.94927,13.76482,-1.62039,1.33165,0.53537,0.93178,-0.34852,0.82651
13.15061,13.61320,-2.47055,0.77080,0.27753,-0.50912,0.61618,-0.75332
12.47164,14.13739,-2.39445,0.91669,0.80401,0.48399,0.54040,-0.95511
13.10498,14.29928,-0.86300,1.06706,0.36603,0.86360,-0.30990,0.98121
12.72386,13.49024,-0.25091,0.83207,1.32328,0.44449,-0.51512,0.11155
12.64592,13.42997,-0.77168,1.20397,0.67713,-0.03986,-0.07011,-0.41543
13.20975,13.54441,-2.98381,1.16721,1.21828,0.81395,0.05517,-0.62694
12.57010,13.34534,-2.57194,0.86567,1.47957,-0.72771,0.07655,-0.52349
12.66937,14.28440,-0.19018,0.75350,1.03567,-0.76890,-0.07827,0.05627
12.51167,13.65075,-0.41054,1.25798,0.92026,-0.75381,-0.53325,-0.41537
13.23042,13.97412,-2.06396,1.25221,0.94694,-0.54628,-0.88039,-0.46137
12.80547,13.29212,-2.28260,0.83264,1.20986,-0.68890,0.70027,0.21297
13.14045,13.64231,-1.33745,1.18246,0.24909,-0.00128,-0.62696,-0.00501
12.76354,13.83756,-0.53155,1.20993,0.18941,-0.78277,-0.74334,-0.71842
12.56232,14.23307,-1.76278,0.92383,0.98723,-0.70613,-0.80448,0.86053
12.41744,14.00188,-1.57889,1.34321,0.83756,-0.66805,0.91664,0.86073
13.25454,13.64455,-0.91450,1.14395,1.19053,0.99230,0.86950,0.13302
12.82303,13.27553,-2.07102,1.05953,1.49588,0.58269,-0.46510,-0.87653
12.86635,14.12673,-1.56257,1.14073,0.32359,0.37820,0.92638,-0.53468
13.13465,13.67260,-2.62089,1.42448,0.39973,-0.02690,-0.18731,-0.25631
13.25583,13.62294,-0.39744,1.00316,1.33261,-0.61349,-0.97548,0.66275
12.92770,14.16746,-0.61579,0.99529,0.21263,0.62294,-0.22186,-0.23457
12.69862,13.78234,-1.60272,1.32326,0.14106,-0.88068,-0.13811,-0.74064
12.41434,14.33599,-2.82283,0.86189,0.63034,-0.59631,-0.79012,-0.48480
12.72724,14.18847,-1.48739,0.78733,0.81716,0.06667,-0.14730,-0.77777
12.44996,14.12389,-0.36529,0.78078,0.68189,0.60859,0.64408,0.83813
12.68539,13.40543,-2.52739,1.19951,1.07423,-0.82047,0.18645,-0.57019
12.43790,13.96478,-1.78606,1.09874,1.42207,0.25171,-0.70858,0.07986
13.12636,14.08849,-1.07935,0.84233,0.15358,0.50236,0.19497,0.10989
12.45361,13.85842,-0.49091,0.88165,1.39414,-0.93239,-0.82831,0.98143
13.17506,13.66851,-0.10875,1.31337,0.88751,-0.28162,0.63408,-0.43836
12.43211,14.25039,-2.43887,0.86957,1.49946,-0.20345,0.86698,0.36105
12.87698,13.81321,-0.15407,1.27483,0.40848,-0.77243,-0.47524,-0.15757
12.45777,13.54473,-2.08466,1.22749,1.48936,-0.03164,-0.33171,-0.16836
12.57322,14.36404,-2.12776,1.05781,0.62975,-0.22707,0.15679,-0.37592
12.60133,14.30282,-1.30186,0.77527,0.50552,0.07312,0.54459,0.61650
13.03652,13.47161,-2.28379,1.00211,1.29047,0.92595,0.22051,0.16683
12.78167,13.54843,-2.07487,1.24987,0.97179,-0.53454,-0.85150,-0.28441
12.48721,13.24624,-2.29799,1.33936,0.49151,-0.03071,0.34586,-0.52871
12.85265,13.32171,-2.01804,1.03995,1.06732,-0.43468,-0.82004,0.81471
12.91825,13.91066,-1.37201,0.83255,0.66393,-0.24608,0.37077,0.59379
12.51306,13.78061,-2.37216,1.09369,1.05236,-0.92366,0.15009,0.41550
12.69227,13.91197,-0.00486,1.04976,0.95106,-0.21500,0.81850,-0.39426
12.45129,13.71509,-2.69041,1.10374,0.99769,0.41914,0.37948,-0.13226
12.64531,14.27124,-2.77229,1.18799,0.07634,0.28982,-0.26644,0.90430
13.04848,13.55038,-0.42289,1.23575,0.14880,0.22390,0.78157,-0.74324
12.79951,13.47618,-2.79231,0.80521,1.41497,-0.34629,-0.16163,0.15680
12.73417,13.68546,-2.71236,1.03204,1.42387,0.83328,0.83470,-0.57170
12.74513,14.07052,-1.33977,1.29412,0.23848,-0.76987,0.85027,0.25905
12.66682,13.71065,-1.33459,0.73877,0.28527,0.19453,-0.60425,0.75477
12.57124,13.21787,-2.28846,1.08107,0.80959,-0.46762,-0.72467,-0.92238
13.08620,13.35386,-1.30740,1.37341,0.75845,-0.64799,-0.65802,0.64648
13.06806,13.63016,-1.67541,0.70407,0.12975,0.77203,-0.37125,-0.35462
13.04210,13.21334,-2.90643,1.47750,0.38171,-0.98231,-0.58915,-0.84389
13.28139,14.01669,-2.04238,0.99839,0.53268,0.31517,-0.32513,-0.30160
12.77033,13.63516,-1.55668,0.80762,0.67336,-0.65264,-0.34361,0.50004
13.00819,14.17963,-1.74521,1.01561,0.83753,-0.51854,0.76281,0.11640
12.60368,13.74174,-2.55565,0.78303,0.13586,-0.64866,0.73123,0.25373
12.69057,13.52584,-0.39560,1.27455,1.47629,0.26792,-0.17104,0.50278
13.24569,14.15231,-0.88434,0.88434,0.97738,-0.95526,0.40034,0.68674
12.71059,13.41554,-2.98409,1.07635,1.44722,0.62070,0.46439,-0.99765
12.88869,13.29021,-2.90285,1.10239,0.74096,0.83266,0.92295,0.29404
13.02554,14.36067,-0.97898,1.32730,0.45174,0.17421,0.59647,-0.83076
12.40126,14.24397,-2.98940,1.16995,0.69036,-0.35140,0.01776,0.34304
12.92405,13.84173,-0.93863,1.41225,0.55363,-0.59600,0.19255,-0.33456
12.56459,13.25077,-1.30422,1.08700,1.14234,-0.25511,0.01010,0.99183
12.81737,13.43868,-2.80022,1.09041,0.86488,0.62361,0.53740,-0.50122
12.80834,13.92900,-1.80146,1.40784,0.73895,0.93861,-0.48126,-0.14878
12.62678,14.12350,-0.29937,1.32274,0.45401,0.82445,0.57132,0.26201
13.21778,14.28495,-2.35768,1.27930,0.82561,0.24361,-0.81596,-0.05553
12.75680,13.33124,-2.93309,1.25130,0.99529,-0.64864,0.50808,-0.96233
12.85380,13.92502,-1.61901,1.15842,0.14531,-0.69581,-0.85028,0.93813
13.25104,13.40699,-2.87513,0.95840,1.34549,0.75907,0.56223,0.97054
13.08188,13.37013,-2.52544,0.72230,0.17863,0.78979,0.07062,0.97280
12.65145,14.30622,-2.50786,0.88223,0.50041,0.63234,0.15476,-0.20481
13.24645,13.70367,-0.33027,0.89631,0.87761,-0.30607,0.73063,0.57467
12.95680,13.95751,-0.86466,0.95157,1.26499,0.98964,-0.06289,0.45762
12.75350,14.13225,-0.35311,1.37150,0.47239,-0.55758,0.48437,-0.60165
12.92757,13.26315,-1.95207,0.90739,0.35999,0.96152,-0.08337,-0.18465
12.52370,13.58274,-1.37510,1.42543,1.34563,0.50292,-0.99295,0.52976
12.52126,13.78504,-2.94292,0.84616,0.09591,-0.61641,-0.73318,-0.43728
12.48477,14.19214,-1.04387,0.86087,0.00411,0.71702,-0.66417,0.85449
12.44760,13.99895,-1.70910,1.41281,0.55531,-0.09282,-0.33663,-0.44027
12.55572,13.23328,-0.50736,0.85546,0.31345,-0.91680,-0.66271,0.55707
12.45984,13.26038,-1.28716,1.48835,0.88429,-0.80572,-0.94988,-0.81390
12.74228,14.18206,-2.85559,1.40505,0.48040,-0.18836,-0.43075,0.38200
12.87514,14.05632,-2.75029,1.48429,1.45851,0.03527,0.98954,-0.44094
12.50210,13.79767,-1.49989,1.37955,0.28223,0.20982,-0.74832,0.31759
13.02054,13.26270,-0.18252,1.30920,0.39251,-0.26115,0.97365,0.47757
12.91545,13.84058,-0.60101,1.17117,1.08661,-0.07414,-0.46059,-0.68456
12.94853,14.38594,-0.47499,0.71605,0.24034,-0.63462,-0.56037,-0.36685
12.47976,13.51709,-2.41854,0.73393,0.34693,0.11394,0.44821,-0.25498
13.08246,13.75064,-0.42821,0.71668,0.91773,-0.40287,0.79560,0.50272
13.06111,14.04573,-1.33673,1.35425,0.52319,0.60919,0.76968,0.65080
12.45545,13.58240,-0.12805,0.78606,0.53843,-0.73225,0.82959,-0.04399
12.96413,13.96967,-2.47811,1.11366,1.06814,-0.01771,-0.27039,-0.37566
12.97871,13.89019,-1.36454,1.08014,0.57733,-0.73424,-0.36140,-0.24272
12.78016,13.61632,-2.56422,0.76291,0.42747,-0.28300,0.23972,0.65069
13.23128,13.22321,-1.56988,1.24355,1.34256,-0.68223,-0.30064,0.09836
12.95102,14.15720,-2.61771,0.94979,0.60584,0.60727,-0.11706,0.97809
12.73733,14.26066,-2.32038,1.09584,1.03297,0.16004,-0.14397,-0.48111
12.61608,13.93124,-1.57256,1.44954,0.74106,0.24951,-0.31955,-0.99282
13.22067,14.17419,-2.61427,0.79666,1.32267,0.17317,0.04599,0.21181
13.13247,13.64265,-1.11722,1.26123,0.17469,0.32394,-0.19043,0.00749
