# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.81405,13.50342,-1.98383,0.88014,0.55788,-0.35642,-0.80254,0.95692
13.06047,14.24562,-1.15930,0.92647,0.07711,-0.74400,-0.62874,-0.64180
13.27496,14.16611,-1.93402,1.24641,0.75184,-0.10400,0.50635,0.46805
13.09435,13.79241,-2.35803,0.75922,0.69961,0.79366,0.59975,-0.44327
12.85514,13.68178,-1.36181,0.75601,0.53954,-0.16470,0.01394,0.81991
12.97042,13.35625,-0.35565,1.15384,0.53807,-0.95451,-0.27167,0.81052
12.53311,13.76225,-2.94933,1.06126,0.87230,-0.47718,0.78165,-0.17789
12.74098,13.81789,-1.99855,1.00257,0.62276,0.19290,-0.06466,-0.53995
13.08141,13.20522,-1.81948,1.27904,0.21356,0.23797,-0.89243,-0.08027
12.71992,14.09779,-1.36245,1.12705,0.35453,0.11879,-0.46277,0.36207
13.08061,13.78199,-2.14948,1.23766,0.39093,-0.51738,-0.27941,0.95245
12.99211,13.38812,-0.37723,0.80080,0.52878,-0.11830,-0.46027,0.53186
12.82539,14.21544,-2.30535,1.20102,1.47570,0.89836,0.27530,-0.60455
12.59038,13.31495,-2.98248,1.41856,1.30566,0.05498,0.99495,0.96331
13.03422,13.80767,-0.72114,0.73921,0.87763,0.92713,-0.70614,-0.88627
13.11910,13.24272,-2.14546,1.05784,0.78279,-0.99388,0.76894,-0.53148
12.68187,13.68803,-2.87016,1.31365,0.55017,0.33983,0.10877,0.89935
12.83150,13.92985,-2.82485,1.25375,0.64165,0.15773,-0.86796,0.42340
13.05860,13.64353,-2.44978,0.71597,0.22497,0.44139,0.83476,0.77242
12.99785,13.44105,-0.73532,0.97115,1.13692,0.27293,-0.46901,0.78425
12.65921,13.76485,-1.15975,0.75602,0.09566,-0.97149,0.31814,0.27574
12.49946,13.44298,-1.18134,0.99365,0.73613,-0.51428,-0.40208,0.37653
12.75977,13.54222,-1.14812,1.10636,0.95193,-0.98287,0.81374,-0.90330
13.03821,13.29296,-0.72236,0.86537,1.48930,0.07958,-0.97780,-0.17163
12.95564,14.33107,-2.51306,0.71789,0.35948,-0.87289,0.03814,0.19610
12.78845,13.87292,-0.13010,1.42352,0.90582,-0.68204,0.84038,0.58326
12.47034,13.25459,-0.13296,1.27284,0.94518,-0.55597,0.71576,-0.24445
13.04381,14.12860,-0.09725,0.79695,0.15097,-0.51409,0.60147,-0.16396
12.73866,14.20592,-1.73098,1.08585,0.42440,-0.35946,-0.07732,-0.60727
12.74375,13.74883,-2.29848,1.45998,1.16958,-0.02073,0.98271,-0.53259
12.72341,14.28672,-2.52000,0.81160,0.53110,-0.70487,-0.59480,-0.66870
13.07369,14.37746,-1.14903,0.92805,0.29932,0.47459,0.31819,-0.81520
12.85573,13.46781,-1.28922,1.01475,0.65281,-0.12832,-0.56291,0.19607
13.28137,14.02864,-1.89492,1.01546,1.27800,-0.19043,0.77611,-0.67778
12.75115,13.29787,-2.72214,1.04259,0.45614,0.16880,-0.52097,0.52583
12.97700,13.34763,-1.15091,0.96818,0.70598,0.09574,0.53436,0.03063
13.20914,13.63193,-1.55814,1.17993,1.30410,-0.98071,0.04513,0.39869
13.17435,13.70241,-0.50199,1.06407,0.60976,0.05980,0.85445,-0.80035
13.06086,13.75334,-1.75238,0.87710,0.44982,-0.48527,0.38043,0.36279
12.92060,13.36726,-0.03167,0.99538,0.75445,0.11685,0.58687,-0.16342
13.10887,14.09420,-0.88368,1.39289,1.17390,0.13029,0.88067,0.29262
12.76328,13.68134,-1.61765,1.16987,0.15026,0.12570,-0.50108,-0.23152
12.85684,13.22727,-1.62020,1.21391,0.55144,0.75798,-0.25196,0.68036
12.66050,13.51447,-2.95522,1.06243,0.73645,0.01715,0.56708,0.47633
12.61560,14.05572,-1.76828,1.02683,0.25195,-0.18419,-0.68949,0.67456
12.47786,13.60383,-1.27535,1.18104,0.78253,-0.82985,-0.26080,0.39990
12.56192,13.58484,-0.37712,1.20128,1.14599,-0.72934,-0.42884,-0.51275
13.21418,13.86898,-1.55875,0.72353,0.23049,-0.47537,-0.26168,0.84442
12.53129,13.49826,-1.26233,0.71722,0.39332,-0.24162,-0.04780,0.18664
12.72635,13.71062,-2.31918,1.13089,1.15009,0.56982,0.70334,0.98691
12.52423,14.19559,-2.51450,0.71589,1.26816,-0.33126,0.13782,0.15639
13.20310,14.35345,-1.64406,1.16011,1.29885,-0.53853,-0.11934,0.25786
12.89364,13.52504,-0.61935,0.90754,0.19661,-0.71946,-0.82963,-0.42549
12.81019,13.43370,-0.94442,1.41507,1.25909,0.30888,-0.70101,0.27545
12.54554,14.19490,-1.64506,1.14909,1.36811,0.31884,0.48431,-0.28487
12.84608,13.77869,-0.65860,1.43293,0.96750,0.80598,0.85005,-0.84981
13.04923,13.66833,-2.11499,1.23838,1.01021,-0.85754,0.70683,0.66092
12.56601,14.01112,-1.71799,0.82402,0.37152,-0.30876,-0.29951,0.08662
12.42030,13.38852,-2.33398,1.33901,0.37655,-0.45448,0.81436,0.92811
12.80793,14.04143,-0.45135,1.28601,0.29232,-0.12525,-0.19531,0.22016
13.04729,13.78090,-0.98957,0.83391,1.27626,-0.49654,0.06889,0.14461
12.82322,13.45854,-2.86272,1.07572,0.77345,0.39293,-0.20986,0.91590
12.69329,14.28681,-0.74991,1.48595,0.73935,-0.47432,-0.15352,-0.87591
12.79314,13.97555,-2.13598,1.38297,0.77533,0.86833,0.78088,-0.88418
13.19463,13.29935,-1.91987,1.18857,1.17431,-0.35519,-0.07065,-0.15348
13.22288,13.53474,-2.05775,1.01682,0.98859,-0.62760,-0.33184,-0.26862
12.95557,13.69643,-1.89282,1.47545,1.30813,0.85137,0.81565,-0.76873
12.63415,14.17699,-2.67664,0.88719,0.13149,-0.16846,-0.36422,0.92984
13.09066,14.16066,-0.90813,1.39355,0.85456,0.53879,-0.34301,-0.86558
12.62496,13.30477,-2.57587,0.80463,0.50019,0.00962,0.59609,-0.87082
13.27113,13.38041,-1.27643,0.88498,0.35032,-0.54419,0.38742,0.07715
13.08416,13.62354,-0.22178,0.77248,1.17305,0.08940,0.47026,-0.35994
12.81041,13.55046,-0.80549,0.86851,0.59465,0.23818,0.97423,0.92460
