# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.98417,13.65300,-2.54763,1.29524,0.80007,0.08511,0.44303,0.01824
13.23640,14.39742,-2.43155,1.01514,1.45603,-0.37944,-0.39599,-0.24772
13.03352,14.02428,-1.45289,0.90169,0.13842,0.45484,-0.32328,-0.70282
12.45394,14.22286,-2.99632,1.02076,0.73636,-0.76053,-0.37057,-0.71498
13.02804,13.22966,-1.77640,0.97040,1.18786,-0.59005,-0.60363,-0.01200
12.98937,13.62271,-1.37692,0.83494,0.73721,-0.34026,-0.33246,-0.32342
12.46412,13.21469,-2.48483,1.30039,0.27087,0.02029,0.32032,0.38962
12.55544,14.01367,-2.58391,0.83977,1.34470,-0.81030,0.22766,0.13232
13.21137,13.55999,-0.35399,0.85057,1.22699,0.14632,-0.90926,-0.08179
13.21681,13.53444,-0.37515,1.14430,0.79095,-0.24077,0.85603,-0.19088
13.09996,14.29733,-2.67119,1.44771,0.91074,0.77918,-0.24284,0.89815
12.98398,13.84570,-2.86853,1.34688,0.60533,0.97217,0.81676,0.81936
12.40226,13.79194,-0.18714,1.17872,1.47354,0.52276,-0.33735,0.51180
13.11899,13.31269,-0.31281,1.46570,1.44762,-0.33150,0.62848,0.04345
13.10756,13.54198,-2.80013,0.83237,0.95455,-0.25834,-0.34061,-0.18099
12.59967,14.27374,-1.45853,0.99117,1.43813,0.38890,0.90818,0.09023
12.80670,14.35380,-2.26117,0.99559,0.67612,0.47422,-0.10756,-0.98811
12.83184,13.40520,-1.20938,1.49115,0.65262,0.73923,0.76952,0.45299
13.21841,13.24212,-2.37740,1.12961,0.38209,-0.40707,0.70593,0.31893
12.62582,13.69877,-2.47643,1.39619,1.41448,-0.15994,0.94333,0.19677
12.59735,13.47106,-1.24577,1.47145,1.04156,0.59215,0.11063,-0.81076
12.55216,14.31481,-1.50857,0.78350,0.03754,0.58135,0.17530,0.73910
12.60591,13.86870,-1.55822,0.84256,0.14526,-0.96870,0.22974,-0.55287
12.46721,13.61108,-1.31089,1.20954,1.22685,0.59596,0.27761,0.43363
12.43472,13.84848,-0.50434,1.13560,0.30738,-0.15872,-0.68243,-0.99338
13.04786,13.68191,-0.02500,0.89644,0.20577,-0.89855,-0.03358,0.94056
12.88395,13.36936,-2.27616,0.92450,0.50308,-0.00261,-0.03901,0.43482
13.10123,13.74000,-1.30459,1.34464,0.03189,0.44953,0.21250,-0.61021
12.73424,14.08173,-0.14576,1.05198,0.54296,-0.24097,0.59507,0.33043
12.83625,13.86752,-1.84529,1.42719,1.36962,0.03142,-0.67689,0.41001
13.17699,13.93508,-1.01665,0.79141,0.20307,-0.50701,-0.08290,0.69945
13.03890,13.82325,-0.90509,1.48039,1.30767,0.51582,0.59770,-0.42568
12.77099,14.37457,-2.25492,0.89935,0.37957,0.19496,-0.88192,-0.18349
13.20459,13.97312,-2.02250,1.32600,1.17489,-0.02831,-0.31390,0.40541
13.12176,14.00912,-1.56286,0.74109,0.05162,-0.12014,-0.28591,0.53161
13.05499,13.55667,-0.98323,0.95311,0.06895,-0.43130,0.25801,0.09574
12.87488,13.81724,-2.67774,1.47511,1.48280,0.00349,-0.49503,0.17128
13.02051,13.42355,-0.18342,1.23286,1.35239,0.66643,-0.15626,-0.63258
13.20019,13.29769,-0.71925,1.15955,0.60326,-0.93970,-0.10943,-0.63031
12.62957,14.25696,-0.15631,1.35636,0.16498,0.65619,0.26791,0.38040
13.01148,14.28033,-2.99559,0.97305,0.75291,0.73407,-0.43584,0.09428
13.25631,14.30118,-0.24292,1.15622,1.23799,-0.90276,0.09536,-0.62424
13.11201,13.38396,-0.12560,0.94259,0.33261,-0.98602,0.77604,-0.66993
12.71644,13.77201,-1.08378,0.74788,0.62477,-0.65144,-0.88931,0.24282
12.75229,13.37918,-0.42665,1.20215,0.17700,0.98264,-0.19885,0.50367
13.22974,14.34947,-1.77048,1.12668,0.06231,-0.30442,-0.70579,0.22168
12.84625,13.61380,-2.22452,0.86656,1.01006,-0.51577,-0.67936,0.20156
12.81258,13.25917,-0.21567,1.19628,0.56138,-0.26822,-0.02630,0.19335
12.95127,13.47931,-0.87247,0.73686,0.02027,-0.29530,-0.58542,-0.90443
12.60694,13.97737,-1.85702,0.89563,0.55949,-0.66891,-0.11257,-0.18581
12.86271,13.87923,-1.84334,1.13678,0.88827,-0.41484,0.56210,-0.25247
13.24824,14.03751,-2.14992,0.90766,0.94554,0.45395,0.99102,0.36670
13.10448,14.31011,-0.50179,1.20326,1.44333,0.78928,0.18125,-0.94824
12.59682,13.48945,-0.51824,1.39904,0.47707,-0.11380,-0.98029,-0.44493
12.60588,13.82438,-1.73222,1.24977,0.24563,-0.61754,-0.84652,0.31101
12.53728,13.89022,-0.86864,1.32623,1.12585,-0.73823,0.74086,0.71234
13.08406,14.33984,-0.22313,1.47582,0.71076,0.45576,-0.03299,0.09393
13.01173,13.94386,-2.03559,1.45644,0.28243,-0.75972,0.21595,0.36990
13.21465,14.02015,-1.70128,0.74615,0.43049,0.66385,0.33173,-0.23987
13.19942,13.25846,-0.56504,0.93171,0.95024,-0.65731,-0.01985,0.91436
12.60465,14.35714,-2.27008,0.85559,1.14329,0.16886,0.54426,-0.64625
12.42105,13.79085,-2.47967,1.39309,0.71009,0.73546,-0.21137,0.04492
13.13111,14.30415,-1.54103,1.49861,1.00212,0.52604,0.91234,0.20500
12.62279,13.94041,-1.34436,0.80823,0.45107,-0.96434,-0.06738,-0.81397
13.27028,13.77085,-2.87182,1.02149,0.26169,0.50051,-0.04569,0.89273
12.44454,14.15793,-1.17113,0.96060,0.97802,-0.14768,-0.89976,-0.07197
13.13395,14.27717,-2.88571,0.99560,0.48565,-0.71316,0.01785,-0.85316
12.72139,13.99777,-0.82805,1.03374,1.12099,0.45440,-0.37973,-0.73136
12.45977,13.92743,-0.53183,1.00659,0.22537,-0.45669,0.82620,0.97306
12.47594,13.96917,-1.17221,0.74353,1.20000,0.41600,-0.99378,0.29133
12.59246,13.42142,-2.95118,0.82196,0.90671,-0.84656,0.87788,0.31433
12.94275,14.02350,-2.49912,1.20519,0.91350,0.56286,0.13437,0.10282
13.19617,13.32591,-0.86797,1.13061,0.97999,0.13053,-0.54459,0.11701
12.50974,13.45781,-0.63710,1.03454,1.07377,0.77153,0.91040,0.19769
13.02397,14.33284,-0.35965,0.71609,0.33920,-0.11321,0.29749,0.25231
12.65372,14.05075,-0.32439,1.02462,1.33094,0.60928,-0.10011,-0.85743
12.65012,13.27624,-2.88466,1.07478,0.00589,-0.26635,-0.27115,-0.28932
12.95712,13.44675,-2.24412,0.95787,0.54078,0.76722,0.19017,0.78407
13.06469,13.43008,-2.68335,0.97047,0.74007,0.19910,-0.98013,0.25673
12.65242,13.22804,-1.98556,1.26899,0.26848,0.88948,0.38000,0.86900
12.61692,13.24341,-1.58532,0.93310,1.15291,0.76115,0.99033,0.93737
12.56002,13.71383,-2.68355,1.01853,1.09093,0.28884,0.77920,-0.09842
13.19644,13.44906,-2.13437,0.98283,0.53464,-0.47866,-0.91177,-0.19498
13.04376,14.38476,-1.44602,1.04356,0.10116,0.16090,-0.64077,0.67662
12.75219,13.56740,-1.57519,0.86336,0.29793,0.40959,-0.66953,-0.38021
12.64172,14.10252,-1.97509,1.14993,0.72187,-0.72806,0.36114,-0.63361
12.57854,14.03874,-0.92927,0.77855,0.66833,0.83110,-0.17906,-0.38638
13.24969,14.16221,-2.45890,1.15501,1.23873,0.58745,0.18194,0.63913
12.67437,14.28167,-2.42861,0.86660,0.99719,-0.38807,0.95794,-0.97052
12.70657,13.60482,-2.75188,0.83321,0.20321,0.32018,0.98864,0.06769
13.26145,14.39133,-2.44831,0.83021,0.61701,-0.49056,0.93197,-0.04663
12.97595,13.68339,-1.73455,0.92372,0.79389,0.32452,0.31503,0.28951
13.27614,14.08706,-2.53071,0.95175,0.62245,-0.63691,-0.86305,-0.19511
12.90639,14.09837,-2.33198,1.19766,1.04343,-0.20950,0.95933,-0.86451
13.09956,13.53758,-1.77977,1.47877,0.05232,-0.68041,0.90730,0.54566
12.60124,13.66644,-2.87281,0.95137,1.07590,0.35476,0.55395,0.50310
13.10376,13.42392,-1.47485,1.03202,0.77672,-0.58913,-0.11920,0.77911
13.18522,13.35598,-2.14688,1.36096,1.29946,0.37813,-0.66669,-0.85385
13.10772,14.12600,-0.61236,0.85416,1.18946,-0.88767,-0.15383,-0.97545
12.94452,14.18019,-0.60158,1.04389,1.36105,0.88951,-0.08868,-0.47130
12.49380,14.33553,-0.04827,0.91276,0.54042,-0.14008,-0.52998,-0.62355
13.04605,14.16517,-2.82640,1.08030,1.06619,0.90316,-0.52411,0.30973
13.19327,13.22441,-0.65904,1.09753,0.88019,-0.17696,0.93539,0.32947
12.40176,13.22652,-1.21850,0.95096,0.07464,-0.51185,0.11684,0.12877
13.23916,13.42653,-0.00281,0.74677,0.19465,-0.31523,-0.76455,-0.31988
13.05365,13.65458,-0.90481,1.44425,1.16762,0.46977,0.20877,0.60232
13.21982,13.25998,-1.42251,0.76787,0.70699,-0.49513,-0.69712,-0.29304
13.13213,13.54674,-2.76203,1.33711,0.19888,0.45005,0.43130,-0.97033
12.95493,13.65978,-2.54249,1.09928,0.03173,0.96025,0.66991,-0.55553
12.69448,14.27741,-0.12039,1.27835,1.01524,-0.93432,-0.92409,-0.34582
13.26969,13.72780,-0.36919,1.38612,0.34955,-0.09787,0.22744,-0.88268
12.93010,14.33095,-1.73084,1.47760,0.25774,0.80836,0.37310,0.45967
12.68812,13.51429,-0.67728,1.09828,1.30553,0.09709,0.11191,0.10845
13.27156,13.51118,-2.27064,1.13207,0.90411,0.23593,0.95878,-0.28635
13.29077,14.30935,-0.75496,1.13017,1.45064,-0.92692,-0.75189,-0.79657
13.27452,13.72752,-1.47845,1.02603,0.33281,-0.12488,0.59528,0.44864
12.85229,13.67803,-2.45983,1.25577,0.79102,-0.52011,0.79981,-0.94293
12.55327,13.22370,-2.96424,1.12027,0.94908,-0.97262,0.72887,0.84708
13.06354,14.31789,-2.13397,1.08235,0.08066,0.14059,-0.68934,-0.19324
12.58759,13.26696,-1.40801,1.22449,0.02898,0.28968,-0.99282,-0.70688
13.16382,13.20930,-1.22704,0.75384,0.64289,-0.14390,-0.00909,0.30062
12.64331,13.24884,-2.69363,1.15420,1.47607,-0.68018,0.64449,-0.64729
12.99393,14.04687,-1.63826,1.09205,0.59643,0.63796,-0.65375,-0.44268
12.98462,14.07869,-0.43636,0.78534,1.13772,0.66354,-0.48819,0.58368
12.62655,13.79488,-1.79831,0.70969,0.30683,-0.29409,-0.64543,-0.30541
12.90824,13.75116,-1.35391,1.02276,0.98736,-0.67178,-0.26544,-0.64695
12.64338,14.37529,-0.89034,0.84384,0.94684,-0.56674,0.90513,-0.36461
12.99829,14.00926,-0.19934,1.43564,0.23816,-0.02213,-0.90935,0.07164
13.11369,13.61110,-2.76388,1.39977,1.20958,0.54892,-0.59239,-0.59379
13.05627,13.86515,-1.78123,0.90252,0.94659,0.65339,-0.67902,-0.86082
12.61479,14.02248,-1.43314,1.45864,0.86985,0.58556,0.77862,-0.76700
13.10497,13.66088,-2.16046,0.87961,1.28357,-0.38822,-0.59529,-0.92808
12.43599,13.93423,-1.95785,1.34829,0.90095,-0.53279,-0.36741,0.57008
13.05768,14.13703,-1.06679,1.07460,0.47970,0.00238,0.44703,0.75435
12.40037,13.28883,-2.48971,1.30978,1.31954,-0.83512,-0.55157,-0.78439
13.02530,13.77631,-1.81500,1.06837,0.72080,0.26210,0.45666,-0.54170
12.69835,14.28518,-1.04181,0.78703,0.45145,0.50396,-0.15641,0.86320
13.09719,13.77610,-0.16077,1.36109,0.42534,-0.89020,0.82966,0.50144
13.13749,14.01662,-0.95510,1.08728,0.48174,0.51958,0.93969,0.75681
12.89950,13.44924,-0.49122,1.44276,1.03243,0.54598,-0.82700,0.77477
12.68320,14.05000,-1.96035,1.19024,0.68944,-0.11728,0.23081,0.24920
13.13684,13.88434,-1.16102,0.85171,0.62976,-0.49027,0.98217,-0.20296
12.58697,14.36605,-2.47412,0.74625,0.37657,0.43250,0.32153,-0.90384
13.02469,13.35586,-1.33689,1.15943,1.22257,-0.10927,0.52530,-0.45686
12.62870,13.35330,-2.42156,0.72088,0.33892,0.94776,-0.55763,0.77229
12.71491,13.42859,-1.31705,0.85292,0.12844,0.26652,-0.97967,-0.72423
12.47532,13.46961,-0.11731,1.39085,0.15726,0.21362,0.81276,0.16496
12.57983,13.36644,-1.02035,0.95823,0.44817,-0.71174,0.43719,-0.99999
12.87005,13.34764,-0.32034,1.18693,0.42635,-0.09235,-0.45427,0.39242
12.72029,13.64951,-1.24335,1.17276,0.24625,0.86120,0.41111,-0.04514
12.61869,13.92420,-1.02272,1.32416,0.19046,-0.79204,-0.31684,0.74373
12.62891,13.77194,-0.63022,1.12770,1.44422,0.92006,0.85524,-0.29601
12.62309,14.10935,-1.01233,0.87484,0.27734,0.88803,0.86148,0.92213
13.21129,14.01793,-2.98310,1.20949,0.16590,-0.22785,-0.47348,0.29485
12.46698,13.92211,-2.05200,1.30882,0.33072,0.62214,0.30214,0.39470
12.94391,13.84165,-1.18498,0.94903,0.94222,0.38709,-0.50001,0.42588
12.55477,13.69616,-0.92880,1.20886,1.17671,0.87984,0.83312,0.81156
12.76637,14.28115,-0.36364,1.40590,0.29661,0.76872,-0.01425,0.93821
13.28138,13.99718,-1.15347,1.48896,1.15136,-0.15924,-0.96502,0.57076
13.23758,14.31461,-2.20924,1.44235,0.91718,0.75470,-0.52138,0.28664
12.53505,13.47457,-2.72992,1.01936,0.57145,-0.55173,-0.01261,-0.46162
12.71611,13.81633,-0.16201,0.98946,0.99446,0.78511,0.68892,0.65205
12.77245,13.80723,-2.18297,0.74011,0.39015,0.85323,-0.04740,-0.20965
13.13812,14.21108,-0.31724,1.37997,1.28432,-0.94642,-0.65005,-0.41006
13.06425,13.93553,-2.49786,1.23909,1.41127,0.67174,0.51989,-0.87102
12.82471,13.85285,-2.46989,1.07592,1.06045,0.92928,-0.03087,0.18223
13.19183,14.12050,-2.17941,1.24950,0.50373,0.86838,-0.82207,0.48932
13.00914,13.71427,-1.93802,1.35227,0.15125,0.56539,0.39823,-0.43677
12.69574,13.98611,-0.26926,1.10050,1.02615,0.94492,0.83668,-0.44473
12.45286,13.45231,-1.44537,1.14926,0.63889,0.16945,0.96941,0.27068
12.51654,13.31521,-2.96955,1.24183,1.11624,0.13239,0.84683,-0.86139
13.05534,13.27876,-0.42055,0.95412,1.04464,-0.20859,0.35674,-0.62961
12.40209,14.27257,-0.86128,0.75720,0.80070,0.77750,-0.38271,-0.19361
12.42637,14.15921,-1.81973,0.90964,0.13245,-0.89203,-0.22626,-0.59784
12.57885,13.89108,-2.26906,1.29190,0.31501,-0.62561,0.42528,-0.16695
12.97313,14.33949,-1.79940,1.27523,0.17027,0.31853,0.38127,-0.51512
12.48787,13.96303,-0.51348,0.97108,1.28853,0.26262,-0.45840,0.54415
12.57247,14.13535,-0.01201,1.10108,1.20089,0.16422,-0.84871,0.93690
12.52800,13.97002,-0.22718,0.85556,0.49983,-0.35835,0.42367,-0.09664
12.44834,14.29847,-1.11979,1.06948,0.96406,0.93653,-0.95465,-0.79041
12.46821,13.69598,-1.02436,1.49437,0.44990,0.52819,-0.94284,0.92055
13.01407,13.38381,-0.42447,1.26272,0.50568,-0.79626,-0.60476,0.62748
12.87594,13.88955,-0.07843,1.29659,0.30680,-0.22389,0.89906,-0.64733
12.84819,14.11772,-0.93148,0.96212,1.14266,0.46596,0.47438,-0.80665
12.46871,14.06924,-2.11563,0.77514,0.58284,0.60841,0.60819,-0.36643
12.58918,14.08788,-1.90187,1.35670,0.94056,-0.30599,-0.26330,-0.72817
13.16270,13.27563,-1.86053,1.03894,1.16897,-0.28100,-0.19257,0.06009
12.42457,13.62303,-2.05728,1.35770,0.34322,-0.22854,0.07180,-0.48555
12.68319,13.67387,-1.13077,1.29943,0.76771,0.32698,0.59687,0.50167
12.43628,14.31980,-1.50667,0.73969,1.36479,0.74584,0.84842,0.11863
13.25573,14.21318,-0.55736,1.39820,1.33895,-0.25813,-0.21083,-0.75337
13.24012,13.95708,-0.14391,1.10070,0.86777,-0.80247,0.10435,-0.67538
13.21685,13.42447,-2.15775,1.16613,0.47031,0.58221,0.52664,0.06030
13.28591,13.78561,-0.68996,1.39923,1.25724,-0.35439,0.35496,-0.00051
12.63369,14.05607,-2.66778,1.46080,1.26107,0.61950,-0.12867,-0.51633
12.79669,13.68364,-2.02721,0.71463,0.16711,-0.91513,-0.21343,0.91920
12.61822,13.85771,-1.01193,1.27482,1.07823,-0.76169,0.44221,0.03465
12.61958,13.91401,-0.89896,1.36972,1.36897,0.13730,0.39687,-0.50191
12.56480,13.25758,-2.58020,0.70341,0.38023,0.29280,-0.33571,-0.92326
12.74338,14.28779,-1.64546,1.21915,0.34472,0.18221,-0.00903,-0.85732
12.57317,14.05244,-2.03786,1.42424,0.83885,0.61024,0.05085,0.12981
13.24421,13.88406,-0.21167,1.06265,1.25963,-0.63531,-0.75131,0.76450
12.47328,14.39594,-2.82431,1.43896,0.19099,-0.52116,-0.16276,0.80248
13.03418,13.85513,-1.13004,0.74166,0.05051,-0.46330,0.96120,-0.37017
13.15283,14.22431,-0.18756,1.06060,0.71296,0.46889,0.22481,-0.84665
13.15343,14.39240,-0.33852,1.33047,0.49405,-0.70550,-0.28517,-0.64444
12.63859,13.66562,-2.24107,1.31604,1.13235,-0.98358,-0.80016,-0.41711
12.58076,13.45508,-2.85037,0.93706,0.56277,-0.20281,0.99588,-0.98745
13.16532,13.21177,-1.78382,0.77995,0.61677,0.70334,0.69941,0.28252
13.15907,13.61574,-1.96381,1.44514,0.25636,-0.45802,0.68357,-0.00456
13.21749,14.10085,-0.17343,0.90993,0.70002,0.68109,0.13399,-0.79825
13.02648,14.37094,-1.62841,1.44910,0.18590,0.31229,-0.58833,-0.89301
13.06457,13.55234,-1.05580,0.74983,0.31985,0.69351,-0.34266,0.78462
13.20918,13.48491,-1.28673,1.31898,1.25125,-0.38010,-0.07338,-0.41889
13.21731,14.33207,-2.08207,1.32324,0.14504,-0.50816,-0.19513,-0.49809
12.76766,14.00154,-0.74408,0.98660,0.55597,-0.29345,0.84548,0.82983
13.17592,13.55337,-1.03823,1.30764,1.11151,0.54438,0.07086,0.41686
12.99600,13.98356,-2.73214,1.48403,1.32857,-0.20422,-0.49029,-0.81206
12.47505,14.36610,-0.99566,0.82008,0.40087,0.33341,0.08710,-0.05571
12.40753,13.24958,-2.59993,1.28845,0.67513,-0.28055,-0.97872,-0.42594
12.48181,13.68404,-2.08100,1.37696,0.55044,0.33984,-0.56080,-0.68704
12.90237,14.11216,-1.23248,1.46427,0.93092,-0.91025,0.30202,-0.22370
12.58681,14.19688,-1.49242,0.73738,0.10208,-0.75206,0.39588,0.54394
13.22571,13.29823,-2.11078,1.12658,1.19060,0.40797,-0.36595,0.42043
13.24213,14.13434,-2.67296,1.10304,0.20864,-0.98079,-0.24201,0.07075
12.42941,13.89958,-2.30832,0.79727,0.02469,-0.38591,0.98447,0.47077
12.71548,13.95873,-2.06482,1.02571,0.43712,0.27950,-0.51653,0.37366
13.26573,13.47983,-0.40757,1.02962,1.05464,-0.74815,-0.11325,-0.83551
12.73922,13.73338,-0.81148,1.24868,1.45040,-0.67558,0.54459,0.44085
12.90424,13.31369,-1.23533,1.06779,0.05309,0.59713,-0.64445,0.50853
13.17484,14.06587,-1.69576,0.89256,0.27569,0.03037,0.55777,-0.60631
13.24396,14.01585,-0.06408,0.79288,1.25374,-0.84404,-0.33950,-0.28620
13.10048,13.78987,-2.70425,1.04548,0.23901,-0.92788,0.08312,0.52163
13.16977,13.97605,-0.09198,1.19109,0.59936,-0.28663,0.96395,0.11784
13.29526,13.46684,-2.54709,1.24694,1.41701,-0.63092,-0.57456,-0.95547
13.00050,14.29536,-1.47419,1.19806,0.38494,0.97908,-0.09699,0.05140
13.20020,14.32870,-0.58011,1.12681,0.89714,0.15902,-0.77103,-0.17344
12.43216,14.11922,-2.11782,1.07831,0.69784,-0.61125,-0.22762,-0.45878
12.89118,13.39022,-2.72007,1.23132,1.32520,-0.59617,0.48869,0.57484
12.81241,13.81176,-1.26640,0.71883,0.30561,-0.36799,0.06855,0.17476
12.47036,14.35221,-2.90693,0.72324,0.88789,0.36741,0.04711,0.18673
12.83122,13.43726,-2.06728,1.35231,0.38188,0.52802,0.08682,-0.81245
12.43166,13.40958,-1.44797,1.43293,0.62070,-0.89506,-0.39415,-0.22212
13.24243,13.37000,-1.27649,1.03464,0.15461,-0.32789,-0.09686,-0.04186
12.92234,13.74475,-0.02864,1.42255,1.21035,-0.93034,0.27350,0.47036
13.26346,13.31835,-1.30308,1.40119,0.93229,0.95618,0.46432,-0.85796
12.77314,14.07855,-2.19401,1.41086,0.43273,0.88300,0.93951,0.41113
12.75445,13.51271,-0.81129,0.79636,0.16440,-0.10637,0.39473,-0.35209
12.56417,13.96519,-0.37959,1.09425,0.23300,0.47349,-0.14301,0.67786
12.73099,13.97983,-0.46037,1.45670,0.04419,-0.88775,-0.32105,-0.02977
13.13517,13.33645,-0.61563,0.99019,1.10950,0.00482,0.30466,0.11809
12.78566,14.22508,-1.15556,1.20091,1.19172,0.07128,0.23108,0.76513
