# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.78938,13.48780,-1.74455,0.93607,0.51502,-0.47928,0.04182,0.88505
12.43682,13.67762,-1.86151,1.20497,0.24921,0.29441,0.33293,0.73823
12.92050,13.68902,-0.56751,0.70347,0.19092,-0.44625,0.18483,-0.88892
12.44433,13.91663,-1.56069,1.15440,0.18047,-0.87896,0.41098,0.47479
13.22096,13.70734,-0.03017,1.39159,0.91296,-0.39249,-0.95268,-0.43289
12.99654,13.70341,-0.16475,1.36164,0.49026,0.11012,-0.31531,-0.76877
12.70926,13.34805,-1.70546,1.29491,1.43481,-0.93255,0.74960,0.47745
12.58176,13.45645,-2.69695,1.18801,0.30086,-0.62982,0.30150,0.62241
12.84283,13.76388,-0.59493,1.49084,0.04358,0.60290,0.83233,0.14253
12.73540,13.29899,-2.02681,1.35203,0.48946,-0.21435,-0.49074,-0.33839
12.59296,14.03644,-0.33714,0.89435,1.09129,-0.16854,-0.54270,0.57094
12.61021,14.05873,-1.32110,1.21743,0.29374,0.92923,-0.46659,0.16354
12.49197,13.37335,-2.71394,1.29151,0.02417,-0.53081,-0.52085,-0.83117
12.75810,13.77937,-0.73851,1.49502,1.20714,0.49181,0.21834,0.46498
13.13602,14.09112,-0.86211,1.11147,0.33627,0.00036,-0.55301,0.05974
13.24042,13.85128,-0.29909,0.85000,1.37406,0.14012,0.60259,-0.94076
12.71106,14.34406,-0.05214,0.74514,0.46437,0.36162,-0.28018,0.11881
13.14373,14.03732,-0.44586,1.08479,0.35481,0.17940,0.99196,0.13118
12.96859,13.30682,-0.97098,0.79797,0.58332,-0.38413,0.89761,-0.89142
12.96444,13.69218,-2.98942,1.49907,0.30372,0.47061,0.03881,0.97923
12.51291,14.13659,-0.18066,1.23794,1.23440,-0.86307,-0.79879,-0.53536
13.14621,14.29686,-0.91766,1.03592,0.63766,-0.91609,-0.23772,-0.51838
12.81373,13.56242,-1.04938,0.98799,1.09654,-0.37662,-0.17392,0.37768
13.18053,13.83649,-1.24779,0.73714,1.21627,0.09699,0.53616,-0.79969
12.77915,14.34410,-0.08448,1.30859,0.22343,-0.50073,-0.93400,-0.65796
12.57880,14.36800,-1.34168,1.33227,0.32415,-0.37148,-0.10097,-0.66710
13.07590,14.00122,-0.50956,1.36904,0.75943,-0.14682,-0.49199,0.37981
12.71777,14.03954,-1.06239,1.20537,0.98532,-0.47914,0.26781,0.96520
12.92488,14.01545,-0.12906,1.22061,0.06275,-0.61804,-0.54843,0.06852
12.66102,13.82543,-1.75777,0.76652,0.84868,0.52423,0.36989,-0.23080
13.10766,13.57108,-2.99110,1.24333,1.28212,-0.80689,0.94446,-0.24424
12.65685,13.94406,-0.24308,0.90775,0.58981,0.60665,-0.30182,-0.78089
12.94756,13.63637,-1.52263,0.91408,1.02462,-0.78545,0.27066,0.23448
12.49557,13.43476,-2.38702,0.87000,0.11546,0.16237,0.53187,0.27424
12.40281,13.94817,-2.24329,1.20452,1.42511,-0.38780,0.36290,-0.63460
13.25974,13.45519,-0.81212,0.94105,0.14865,0.33134,0.55852,-0.67685
13.21586,14.37586,-1.30113,1.07487,0.19933,-0.33375,-0.15866,0.89269
12.67399,13.53945,-1.71786,0.94369,0.33918,0.05738,-0.25782,-0.18277
12.77973,13.78001,-1.10363,0.88908,1.18349,0.19875,0.86784,0.43184
13.08128,14.29164,-2.66753,1.18182,1.23239,-0.56314,-0.28330,-0.82466
12.90061,13.91398,-1.27181,0.90282,0.49468,-0.39125,0.16020,-0.22033
12.67894,13.38847,-2.67024,1.36154,0.24560,-0.66974,-0.27055,-0.05018
12.45511,14.07937,-1.98684,1.35039,0.68607,-0.56294,0.30348,-0.44783
12.98176,14.20959,-0.28634,1.38118,0.25920,0.22655,-0.51269,-0.83570
13.10147,13.25441,-2.12879,0.85289,0.92049,-0.05449,0.73483,0.66147
13.06006,13.37064,-0.96415,1.07257,1.04811,-0.92917,-0.58540,0.50860
13.25151,13.63148,-1.67301,0.77977,0.40805,-0.89492,0.64878,0.94679
12.68293,13.37730,-2.35099,1.42776,0.61376,0.58923,-0.43888,-0.05179
13.20627,13.38983,-1.20982,1.42183,1.10660,0.98709,-0.04798,0.57692
13.23632,14.36128,-2.02649,0.84781,1.00103,-0.16709,0.11545,0.11534
12.92290,14.05022,-0.60032,0.70568,1.07217,-0.06408,0.98503,0.67792
13.03008,13.61260,-1.09980,1.46421,1.42492,0.90157,0.66630,-0.21975
12.88720,13.21129,-1.72246,1.14820,0.88566,-0.54940,0.13106,0.50967
12.54360,13.80508,-1.53345,0.97053,0.76211,-0.04576,-0.89077,0.16372
13.16037,13.27434,-2.01767,1.46919,0.91934,-0.23481,-0.33846,-0.71332
12.78293,13.65917,-1.89970,1.23687,0.00857,-0.37474,0.51111,-0.55539
12.76855,13.23462,-0.75919,1.01613,1.42345,-0.06823,0.96791,-0.40873
12.68692,13.26562,-1.26615,1.22978,1.14648,-0.22731,-0.50423,-0.36067
12.65474,13.81943,-2.70440,1.42965,1.15253,-0.77816,-0.63990,0.13857
12.67549,13.56719,-1.68038,0.83069,1.34520,-0.45132,-0.24317,0.23848
12.85267,13.25786,-2.66908,1.43447,0.46237,-0.21559,-0.86972,0.13437
13.13380,13.24296,-0.35308,0.93521,1.08048,0.97544,-0.59350,-0.66271
13.18912,13.73934,-0.15349,1.11839,0.56017,0.63689,-0.48326,0.20087
12.90254,13.24940,-1.91813,1.32591,0.54748,0.25974,-0.48786,0.50917
12.71299,14.26565,-1.00030,1.06848,0.44174,0.21491,0.59293,0.46381
12.66454,13.44214,-0.78943,1.42228,1.49811,0.62254,0.96837,-0.96655
12.51468,13.83560,-1.76940,1.35639,1.10960,0.63520,0.11086,0.60976
12.47684,13.98278,-2.89252,1.00009,1.10973,-0.93582,0.62556,-0.88278
12.86846,13.32515,-1.56121,0.75939,0.54787,0.69399,0.20907,-0.05541
12.68428,13.34628,-2.98664,0.88486,1.38041,-0.26795,0.80666,0.79673
12.47446,14.33977,-1.43714,1.16358,0.54577,0.17212,0.70756,-0.51094
13.10898,14.26907,-0.92741,0.74293,1.49951,0.56599,-0.92806,-0.94124
12.66076,13.25328,-0.38152,1.01500,0.15252,0.95339,0.46588,-0.07816
13.19663,13.48349,-2.47946,1.12852,0.08882,0.72798,0.71663,0.50742
12.52289,14.03411,-0.02671,0.70389,0.16831,-0.90994,-0.59611,0.18108
12.43181,14.14285,-2.87095,1.47809,1.10144,-0.40145,0.75367,0.97554
12.47100,13.41240,-1.88167,1.17098,0.95191,-0.63591,0.21077,-0.45278
13.05459,14.13256,-0.51182,1.06085,0.74395,-0.77788,-0.10667,0.25721
13.12808,13.31885,-1.56375,1.00869,0.52999,0.55291,0.29242,-0.14172
13.17534,14.03023,-2.54388,0.80101,1.18233,-0.01231,-0.05995,0.03305
12.89610,14.39771,-2.74789,1.44360,1.14535,-0.66784,-0.73745,-0.72996
12.41863,13.22979,-1.34784,1.42761,1.03326,0.43818,-0.42199,0.72861
12.73754,13.54172,-0.21373,0.82708,0.86890,-0.75262,0.08170,0.52861
13.06886,13.36696,-1.41481,1.19261,1.47956,0.15975,-0.37627,-0.66844
13.16283,13.41038,-2.20397,1.23111,0.07677,-0.99661,0.72031,0.46954
12.83137,13.83615,-1.73469,1.36929,0.80643,-0.87187,0.69791,0.21602
13.14379,13.78797,-0.83678,0.75958,1.18345,0.08925,0.12319,-0.79092
13.04430,14.28598,-1.29112,1.38657,0.53058,0.76724,0.33506,0.99469
12.96967,13.80970,-0.51174,0.96937,0.14783,0.11288,-0.22429,0.24951
12.95625,14.37554,-1.38905,1.47052,0.79769,-0.53272,0.53734,0.17592
13.15688,14.29938,-2.12052,0.70797,0.61132,-0.12127,-0.94547,-0.46536
13.12926,13.33495,-0.65208,1.31356,1.46773,-0.97615,-0.51524,0.17392
13.08836,13.56381,-1.30651,1.27556,0.87355,0.02275,0.59166,0.03207
12.80592,13.48147,-1.01530,1.38007,0.57875,0.66885,-0.95459,0.56643
12.58114,13.91593,-1.81766,1.00519,0.80198,0.01300,0.83296,0.53453
12.47753,14.11724,-0.36274,1.13617,1.27204,0.16882,0.96095,-0.07639
13.11520,13.77381,-2.76209,1.40253,1.05866,0.81275,0.88347,-0.21179
12.59843,13.69998,-2.73864,0.98354,1.48681,-0.90553,-0.43833,0.19203
13.24231,13.43515,-0.77618,0.72106,0.97868,-0.74535,0.91764,-0.72311
12.77454,13.63304,-0.38251,1.29769,1.44867,-0.38872,0.23681,-0.67355
12.48878,13.86574,-1.55640,1.44862,0.63384,-0.29432,0.31455,-0.24127
12.64817,13.23306,-0.31122,0.70205,0.04459,0.66947,-0.38864,0.02583
12.84975,13.56890,-0.57951,1.44096,0.36938,0.48438,0.25040,0.96558
13.11775,13.62442,-2.16180,0.99966,0.00943,-0.71756,-0.47868,-0.96437
13.11889,13.65416,-1.30389,1.44636,0.16726,-0.02093,-0.38236,0.37988
12.73522,13.66607,-2.87954,1.24320,0.92671,-0.88814,-0.67573,0.73191
12.51621,14.15618,-0.09063,0.73472,0.55788,-0.94439,0.64934,0.50770
12.89063,14.03895,-0.06541,1.37109,1.19919,0.78049,0.60740,0.93889
12.72410,13.71265,-0.40149,1.02006,1.06455,0.61762,-0.92110,0.82277
12.74656,13.33238,-1.77031,1.09839,1.42088,0.24590,0.80189,0.68155
12.58226,13.41510,-2.51413,0.87778,0.00380,-0.16237,-0.27689,0.28284
13.16205,13.65673,-1.94191,1.47486,0.39988,0.35095,0.30240,0.37150
13.10280,13.27887,-2.07492,1.47733,0.52338,0.49595,0.75519,-0.36208
12.99808,14.31817,-0.27244,0.92991,0.67807,0.31468,-0.35725,-0.36099
13.02416,14.30635,-1.88295,1.42057,1.45818,-0.79307,-0.64358,-0.93816
12.78308,13.75642,-0.49994,1.44199,0.40753,-0.10164,0.44921,0.14111
12.81569,14.02072,-1.00930,1.34315,0.65602,0.62337,-0.70651,0.21664
13.16420,13.94980,-0.20459,0.82646,0.26685,0.85231,-0.94650,0.74340
12.83279,13.69211,-1.30274,0.79972,0.04656,-0.24582,0.94250,-0.87521
12.83718,13.96445,-1.08486,1.31323,0.47840,0.56897,0.49558,-0.05506
12.74994,14.17364,-2.08004,1.47085,0.77713,-0.13470,0.43211,-0.19780
12.77718,13.79020,-1.02812,1.41338,0.64963,0.56738,-0.04029,0.69863
12.41339,13.20044,-2.31046,1.39855,1.29718,0.07162,-0.33410,0.29059
13.28704,13.34270,-1.78365,1.40836,0.54526,-0.34959,-0.71114,0.71848
12.66845,13.58684,-2.67299,0.86738,1.44460,0.63755,0.54022,-0.09742
12.78487,13.45845,-0.53175,0.80028,0.85490,0.54126,-0.23103,-0.67753
12.45157,13.80621,-0.40632,1.24554,1.45991,-0.24905,0.50481,-0.50159
13.15586,14.24086,-0.74996,1.34666,0.31870,0.18696,-0.76445,0.09053
12.60167,13.67743,-2.62512,1.45784,0.12497,-0.40912,0.98977,-0.10293
12.96119,14.34774,-1.09061,0.95412,0.07272,-0.92786,-0.29854,-0.32356
13.23211,14.34030,-1.13450,0.93919,0.15020,-0.98536,-0.58185,0.71462
13.23470,13.45926,-2.55295,1.38099,0.63223,0.30260,-0.12621,0.24482
12.86445,13.70567,-0.02636,1.13439,1.30691,-0.78195,-0.02140,0.82502
13.25564,14.21391,-0.10820,1.12316,0.27143,0.61498,0.16377,0.03087
13.23712,13.44058,-0.62442,0.87209,1.14516,0.18301,-0.79871,-0.39165
13.19202,13.66646,-0.46870,1.17720,0.07094,-0.14806,0.21173,0.64388
13.18471,14.24889,-1.19345,0.82600,0.74216,-0.08385,0.23887,-0.39366
12.73886,14.26435,-0.62120,1.28859,0.73570,0.68772,-0.67013,-0.78733
13.06647,13.71558,-2.15787,0.88862,0.76172,-0.93801,0.98849,0.63672
13.19936,13.40054,-1.67642,1.29801,1.43994,-0.67091,0.68312,-0.72020
12.73106,14.07681,-0.25687,1.36569,0.97646,-0.42137,0.16951,0.24129
13.14484,14.14069,-1.78665,0.81709,0.03519,-0.13114,0.11915,0.86881
12.53069,13.39911,-2.92399,0.89075,1.03545,-0.09978,-0.47978,0.80259
12.55669,14.15759,-0.43377,1.13624,1.43821,0.23652,0.49208,-0.29363
13.01330,13.47767,-0.87955,1.35450,1.41716,-0.23603,0.59879,-0.18444
12.78455,14.33294,-2.70527,1.10319,0.03678,0.59681,-0.03850,-0.02775
13.04447,14.20570,-2.37898,1.02311,1.33326,0.10371,0.46816,0.77582
12.40717,13.90533,-1.83113,1.35266,0.33205,-0.28638,0.23761,0.69869
13.02467,13.51984,-2.18906,1.12808,0.51394,-0.00503,-0.78634,0.67629
12.57814,13.58920,-1.21556,0.86460,1.39576,-0.11077,0.87444,0.17550
13.24960,13.59699,-1.15163,1.30715,1.25299,0.67249,0.37398,0.88659
12.73977,14.38336,-1.34336,1.14434,0.83796,-0.90946,0.73662,-0.27306
13.19353,13.30212,-0.01456,0.77435,0.92778,0.17832,-0.72742,0.94017
12.52655,14.14857,-0.36533,0.81733,0.65986,0.59854,0.88480,0.64547
12.52898,14.30290,-1.63179,1.48068,0.76716,-0.34666,0.91777,-0.46786
12.85363,13.54455,-2.97903,0.97950,0.40794,0.36033,-0.14769,-0.77139
12.68890,13.33899,-0.47562,0.74914,0.89349,-0.27924,0.03240,-0.74209
13.03817,13.91505,-0.73396,0.75145,1.37369,-0.22104,0.30566,-0.57796
12.98392,13.89151,-0.44893,0.90588,1.31358,0.81279,0.64265,0.55926
13.25547,13.24463,-1.10294,1.08890,1.42290,-0.16002,0.34566,-0.22064
12.42606,14.18348,-2.95115,0.89141,0.04592,0.02582,-0.86768,0.27331
12.94627,13.72640,-0.45857,0.71167,0.51739,0.91831,0.75678,0.04108
13.15533,14.12562,-2.96101,1.26969,1.06662,0.80301,-0.75988,0.24475
12.98216,13.72338,-0.99750,1.39411,0.96784,-0.23180,0.61108,-0.10189
12.46725,13.94181,-1.93556,1.22595,0.93121,0.46602,0.44498,-0.89325
12.74928,13.41641,-1.96173,1.32909,0.43710,0.69859,0.75173,0.40038
12.89252,14.03760,-0.79963,1.07017,1.43526,-0.67191,-0.59237,0.55473
13.09099,13.54699,-2.20221,1.38352,0.54913,-0.67735,-0.39424,-0.68151
12.44906,14.03981,-1.37010,1.30476,0.62673,0.08855,-0.96417,0.69023
12.97319,13.40070,-2.07687,1.01227,0.57729,0.03449,0.68290,0.85814
12.42947,13.45219,-2.30241,1.05137,1.46816,-0.97904,0.77359,-0.43766
12.64349,13.79713,-2.55377,0.92523,0.68407,-0.01502,-0.42596,-0.36711
13.22139,13.59177,-2.14299,1.32698,0.69716,0.23742,-0.88963,0.87672
13.12787,14.14561,-2.94903,0.98394,0.56569,-0.08383,-0.30335,0.80191
12.97818,14.37614,-1.52948,0.87765,1.06311,-0.74185,-0.47153,-0.68155
12.90961,13.36599,-1.50907,0.85754,0.26332,-0.05679,-0.63984,-0.66967
12.43337,13.77415,-2.03597,1.30033,1.10003,-0.63571,-0.35083,0.27888
13.15412,13.85918,-2.73391,0.75697,0.19923,-0.55571,0.43418,-0.73957
12.96100,14.11352,-2.23354,1.15708,1.33253,0.67261,-0.52367,-0.51259
13.16728,13.67829,-1.73427,0.82968,1.14605,0.09125,-0.74030,0.23715
12.81887,13.86176,-2.53693,0.95693,0.19065,-0.60529,-0.87801,-0.74509
12.62430,13.55408,-2.48229,1.33272,1.39407,0.82721,-0.50563,0.21082
12.48187,14.01999,-1.98035,0.92237,0.90885,0.97332,-0.02427,-0.36761
13.20083,14.10624,-2.66467,1.38068,0.97466,-0.97206,-0.17498,-0.28478
12.75393,14.09733,-2.08376,0.72607,1.00286,-0.19447,0.02204,0.09604
13.20813,13.53268,-0.98064,1.19698,1.14467,-0.39766,-0.33280,0.97697
12.97642,13.44397,-2.80025,1.14968,0.98006,0.79337,-0.89270,-0.65214
12.40448,13.97166,-0.20247,0.78222,0.90931,0.80023,0.38028,0.32270
13.22782,14.00481,-2.55866,1.49223,0.79957,-0.14231,0.25115,0.92790
13.25376,14.30356,-2.61366,0.77709,0.89451,-0.36650,0.50689,0.67705
12.41594,14.28370,-2.70495,1.41396,0.50954,0.09508,0.04860,0.32574
12.88649,13.35980,-1.09743,0.72471,1.22968,0.87007,-0.01916,0.45566
12.94624,13.29404,-1.46601,1.27511,0.70329,-0.97453,0.79743,0.97689
12.47018,13.67669,-0.31236,1.47779,0.31765,-0.63685,-0.26805,0.42230
12.79582,14.35476,-1.77651,0.85637,0.14404,-0.95310,0.62024,0.98137
12.57944,14.30686,-0.20469,0.71265,0.82069,-0.69774,-0.56844,0.96210
12.82448,13.54690,-0.67534,1.09455,0.71572,-0.21194,-0.98088,-0.15719
13.24587,13.82387,-1.65081,0.81947,0.20709,0.20976,-0.33487,0.74843
12.57575,14.38320,-2.36900,0.73208,0.16984,-0.56151,0.04513,-0.62258
12.95160,13.34733,-0.58180,1.24065,0.01947,-0.89943,-0.38407,-0.79082
12.58056,13.36233,-0.67518,1.07242,1.43558,0.20353,-0.26225,0.42734
12.63719,13.25692,-1.01742,1.23073,1.41915,-0.54698,0.06558,0.12034
12.87425,13.79940,-1.36481,0.75368,0.02097,0.81756,-0.21071,-0.14871
12.87813,13.29959,-2.31965,0.72291,0.62131,-0.69507,0.02616,0.78082
12.96162,14.03008,-1.67812,0.97125,1.44402,0.91839,-0.98846,-0.34382
12.70208,13.31058,-1.92978,1.31636,0.38150,-0.39509,-0.13807,-0.38436
13.20443,13.40967,-2.52681,0.98750,0.13140,-0.10918,-0.93898,-0.85492
12.55184,13.74715,-1.50070,1.09638,1.03959,0.39941,0.41571,0.07172
12.49319,14.23711,-1.61539,1.41571,1.21196,-0.17437,-0.44418,0.21136
12.64808,13.82327,-1.48347,0.79088,1.17416,-0.00690,-0.35095,-0.73636
12.73800,14.03377,-1.38470,1.27510,1.18750,-0.59071,-0.87592,0.04886
12.85052,13.75012,-0.32041,1.33917,0.66595,-0.80446,0.43057,0.02794
13.07913,14.07368,-1.65082,0.71044,1.42764,0.09536,-0.44445,-0.24987
12.44344,14.38865,-2.22387,1.03431,0.95053,-0.65655,-0.76908,-0.23154
12.84662,13.98202,-0.14915,0.97438,0.81325,-0.80904,-0.81312,-0.97062
12.54449,14.03868,-1.64660,0.80817,0.88009,-0.35234,-0.54354,0.10487
12.99412,13.94095,-0.71277,1.38753,1.33060,-0.12621,-0.18545,-0.68642
12.89868,13.43946,-0.83228,1.41034,0.39646,-0.65794,0.33162,0.79209
13.08694,13.96071,-2.92238,0.81274,1.07558,0.86410,-0.87890,0.06767
13.23581,14.11067,-2.21634,1.28116,0.67829,0.14532,-0.69043,0.04050
12.58444,13.27153,-1.82457,1.39587,0.01236,0.27642,-0.82601,0.32081
13.13624,13.86901,-0.80168,1.27155,0.90565,-0.23288,0.78122,-0.86555
12.68408,13.38078,-1.61789,0.88988,0.12310,0.27503,0.76016,-0.40192
12.77313,13.30443,-1.88882,0.70073,0.12442,0.30692,-0.27207,-0.13168
12.45554,14.28967,-1.10525,1.47995,0.28328,0.08281,-0.74908,0.67833
13.06330,14.13288,-1.44463,0.97542,0.42562,-0.88221,0.40382,-0.67498
13.19901,13.37390,-0.93200,0.74733,0.61348,0.72120,0.32374,0.02160
12.40808,13.52971,-0.05540,1.49165,0.95771,-0.27238,0.89973,0.58060
13.13912,14.37043,-0.39695,1.45175,0.32176,-0.64123,-0.91909,-0.52573
12.50966,14.14525,-1.34030,1.31132,0.18653,-0.82090,-0.47208,0.14847
13.23140,13.27841,-1.00001,1.37822,0.66157,-0.08361,-0.87328,0.07506
12.62640,13.28636,-0.59890,1.40434,1.24051,-0.31360,-0.83447,0.64255
12.93581,14.26457,-1.37901,1.09321,0.15553,-0.80134,0.93932,0.14896
12.45760,14.13313,-0.79002,1.01728,0.47737,-0.15631,0.67777,-0.81545
12.80341,14.13665,-0.31337,1.21358,1.40975,0.34501,0.32972,-0.72076
12.51292,13.49236,-0.69796,1.09546,0.86612,-0.46738,-0.87540,0.90764
12.42270,13.65931,-1.42312,1.17877,0.20248,0.82251,-0.80005,0.41992
12.99869,13.36118,-1.35763,1.42938,1.02795,0.70315,-0.20354,0.06957
13.29898,13.30488,-1.20145,1.25985,1.34186,-0.26688,-0.24033,-0.81328
12.88601,13.44025,-1.00475,1.02918,1.19603,-0.07230,0.71472,-0.37238
12.48630,13.32114,-1.12825,1.13748,1.11965,0.33893,-0.22355,0.08598
13.29510,13.75201,-1.88016,1.43946,1.41898,-0.21273,-0.32633,-0.66635
13.15358,13.87233,-1.12269,1.41757,1.26309,-0.70433,0.28360,-0.89315
12.66637,13.62575,-0.18302,1.07520,0.31740,-0.91480,0.83189,0.01563
13.21025,13.80828,-1.05596,0.89068,1.14709,-0.24978,0.33303,-0.69248
12.41535,13.23932,-0.53715,1.15636,0.55250,-0.99074,-0.97275,-0.64693
13.07614,13.77299,-2.10919,0.70564,0.16534,0.70827,-0.43040,0.74280
13.21063,13.78829,-2.78343,1.37306,0.68002,0.64095,0.04877,0.33350
12.68774,13.98762,-0.72978,1.18585,1.11754,-0.21954,-0.36377,0.42437
12.87548,13.57325,-2.96548,1.27576,0.42458,0.72798,0.76473,0.18422
13.11659,14.38703,-2.84303,1.46097,0.14591,0.63089,0.36679,0.13323
13.07990,13.50474,-0.71424,1.45530,0.08133,-0.15390,0.15026,-0.02165
12.44198,14.32557,-1.45204,0.72318,0.79402,0.04628,0.85214,0.75002
13.07759,13.37529,-1.82782,1.06644,1.46211,-0.42036,-0.99996,-0.14272
12.71906,13.68468,-1.64933,1.40758,1.27210,-0.37488,0.98668,0.43531
12.47481,13.81931,-1.90238,0.92765,0.36373,-0.59558,-0.90505,0.00615
13.27324,14.06886,-1.97011,0.95294,0.82917,-0.66545,0.48274,-0.38411
12.82391,13.64669,-1.46441,1.00948,0.80712,-0.82833,0.08464,0.75373
13.20751,14.11047,-0.04634,1.26330,0.22584,-0.72873,-0.66222,-0.19832
13.10993,13.71046,-2.60407,1.03497,1.22184,0.60976,0.97323,-0.06830
12.88092,13.90139,-2.29180,0.74629,0.48663,0.81015,0.68772,-0.45818
12.78399,14.24793,-1.64363,0.75863,1.27950,0.75335,0.78323,0.74161
12.73782,13.88341,-1.48455,0.92157,1.37485,-0.38236,0.55200,-0.90806
12.78228,13.26279,-1.74307,1.29681,0.51515,-0.03556,0.97504,-0.43898
13.20332,14.25649,-2.15342,0.90701,1.19200,0.09232,-0.42989,0.24143
12.89301,13.59930,-2.23806,1.22053,1.46885,-0.76024,-0.23348,0.72970
12.83139,13.71203,-2.36521,0.75606,1.29422,-0.74167,-0.40835,0.78774
12.78835,14.05909,-0.62945,1.05965,1.00789,0.18466,0.68380,0.53039
12.68047,13.69658,-0.54576,0.94474,0.80946,0.92529,0.41459,0.25701
13.18104,13.47169,-2.62466,1.23468,0.34228,0.08335,-0.03664,0.61867
12.96026,14.07373,-1.63262,0.83525,0.65275,0.74135,0.99376,0.11931
13.00895,14.10188,-2.89430,1.26378,1.13134,0.99434,0.63843,0.31042
13.03500,13.56620,-2.57595,0.75774,0.65005,-0.95972,0.03794,-0.98105
12.63862,14.16180,-1.02692,1.21651,0.87054,0.64187,0.89391,0.21479
12.76494,13.45217,-1.09714,1.27400,0.71854,-0.09186,0.29133,0.46052
12.48977,13.45478,-1.03626,1.43494,0.27639,-0.63726,0.57348,0.56648
13.23541,13.59498,-0.55337,1.38536,0.91253,0.29324,-0.35886,-0.73494
