# logM_cut, logM_1, sigma, alpha, kappa, s, B_cen, B_sat
12.88633,14.35608,-1.57882,1.39624,0.49227,-0.97555,-0.50221,-0.99297
12.50477,14.21958,-2.32250,1.08148,1.48458,0.31893,0.54336,0.66332
13.27778,13.24320,-0.67780,0.80047,0.02949,0.03241,0.47387,0.22767
12.96368,13.51744,-0.31486,0.99742,1.14521,-0.14066,0.43404,0.81463
13.17776,13.47067,-0.08995,0.84943,1.07019,0.16062,0.38237,0.45472
13.14067,14.25240,-0.23172,1.43397,1.35693,-0.60428,0.82686,0.77998
12.94813,13.41062,-2.04359,1.01071,0.21706,0.44208,0.25702,-0.02472
12.84568,13.62225,-0.04244,1.41296,0.22193,-0.24125,0.17610,-0.55315
13.05930,14.23651,-1.81978,1.42205,1.00970,-0.28873,0.89694,0.08898
12.83576,13.91271,-2.85376,1.45966,0.40161,0.53804,0.50762,0.07943
13.11712,14.04613,-1.35700,0.84333,0.12232,-0.50746,0.51896,0.54348
12.59730,13.77060,-0.89677,1.04737,0.69130,0.12093,0.45021,0.80058
12.72330,14.30367,-0.91086,1.04525,0.59541,-0.03973,0.42893,-0.54460
12.90180,13.38127,-1.07448,0.91580,0.63367,0.62101,-0.58510,-0.85738
12.73508,13.75104,-0.90974,1.14952,0.87858,-0.49184,-0.83523,0.80695
12.88958,13.78198,-0.54991,1.23714,1.46681,0.74332,0.51863,-0.80470
13.23034,13.90441,-1.29763,0.96307,1.38051,-0.76165,-0.82333,-0.51349
12.89897,14.22717,-1.99015,0.76222,0.91100,-0.37569,0.19628,-0.83411
12.76063,13.66735,-2.56212,1.40458,1.17246,0.49781,0.76933,-0.42809
13.25019,13.67373,-0.18096,0.90579,1.13648,-0.51357,-0.38009,0.00235
13.14934,14.29539,-2.20701,0.77513,1.02764,-0.08632,-0.29827,-0.98963
12.83570,13.89846,-0.68148,0.83431,0.64495,0.00225,0.84933,-0.80224
13.07884,13.88450,-1.48279,1.01608,0.41646,0.61973,0.75446,0.34742
12.50893,13.80673,-2.19752,1.20244,0.45241,-0.49857,0.27889,0.27573
12.57544,14.32154,-0.33731,0.90874,0.72091,-0.71854,0.75661,-0.49393
13.18988,14.10410,-0.75226,0.80701,0.37816,-0.15226,-0.81908,0.40556
12.41642,14.36144,-1.54346,1.11801,0.65034,0.28172,0.34755,-0.93006
13.09144,14.06812,-0.07429,1.34705,0.60147,-0.07373,-0.23138,-0.56582
12.68096,14.29946,-1.07319,0.98943,1.12801,0.37220,-0.09881,0.88242
12.81284,14.32508,-2.08801,1.33735,0.69190,-0.73495,0.87280,0.66873
13.17221,14.33130,-2.17712,0.98547,0.60380,0.45459,0.22835,-0.86282
13.29825,14.11910,-1.18785,0.97569,0.04792,-0.59104,0.14526,-0.53385
12.49528,13.20855,-0.38532,1.18108,0.36170,0.69536,0.59966,-0.89193
13.23958,13.35074,-1.65964,1.05899,0.53639,-0.88545,0.39704,0.24149
12.95017,13.71380,-2.50307,1.01694,0.57819,-0.82152,0.49392,-0.39661
12.50964,13.91608,-2.93081,1.09143,0.16806,0.72955,-0.24567,-0.27937
12.81009,14.21473,-0.01638,1.46129,0.38972,-0.80154,0.65108,0.47876
13.26230,13.57587,-2.49496,1.01551,0.99571,-0.15196,0.02371,0.51164
12.48040,13.83913,-2.98335,1.24331,1.32961,-0.05082,-0.42284,-0.98083
13.06982,13.97392,-0.00271,0.99584,0.88845,0.37316,-0.32725,0.39192
12.90649,13.81809,-0.43766,1.43359,0.49584,0.86467,0.43446,-0.27087
12.41393,13.46966,-2.04346,1.39848,0.04996,0.57250,-0.14432,-0.26519
12.71430,14.20568,-2.90389,1.06966,0.81868,-0.14146,0.04595,0.83000
12.86865,13.42628,-0.57122,1.24261,0.66664,-0.35330,-0.74412,0.52477
12.56371,14.13615,-2.83423,0.73871,1.39624,0.05853,0.87330,0.44974
13.14065,14.26656,-2.26865,0.89519,1.20412,-0.40440,-0.16179,-0.21401
13.28603,13.58772,-1.99830,1.17784,0.65404,0.60392,-0.94577,-0.17084
12.52089,13.35580,-1.71575,1.17587,0.44955,0.37933,0.88009,0.31395
13.23911,14.33592,-1.25756,1.42541,1.39314,-0.53450,0.95123,0.20355
13.17199,13.95838,-1.54411,1.19910,1.23607,0.01650,0.19576,-0.50124
12.60122,13.92524,-1.68554,1.04075,1.20725,0.22577,-0.09045,0.25485
13.11753,13.94350,-2.09815,0.98238,1.42579,0.92558,0.42485,-0.21565
13.04804,14.22880,-2.78584,1.37646,1.34867,-0.25672,0.79712,0.65361
13.18265,13.80622,-2.65710,1.05240,1.43693,-0.00305,-0.59449,-0.42817
12.70058,13.20147,-0.39038,1.09342,1.46331,0.43865,0.08620,0.24637
12.45656,13.94686,-2.30211,0.72412,0.58833,-0.44729,0.77057,0.84012
12.82704,13.40198,-1.49108,1.12113,0.55076,0.77939,-0.85993,0.10642
13.12169,14.21770,-1.66883,1.16244,0.24010,0.06004,0.96323,-0.41755
12.99819,13.77811,-0.98407,0.77666,0.98837,-0.90805,-0.73890,-0.39942
12.97852,13.54684,-2.95655,1.14954,0.16980,0.98735,0.17903,0.32387
12.64401,13.88944,-2.85336,0.96847,0.48076,-0.67898,-0.50508,-0.54635
12.70348,13.68396,-2.34231,1.20295,0.76541,0.65543,0.61671,0.42430
13.28083,13.51598,-1.45893,1.43961,0.80478,0.04334,0.80151,0.91334
13.17795,13.74167,-2.22793,0.82716,1.10411,0.94948,0.76147,0.32957
12.49706,14.10577,-1.68655,0.93838,0.62034,-0.05294,0.62853,0.89863
12.68495,13.86126,-2.70454,0.90581,0.35236,-0.14917,-0.88667,0.03498
12.57200,13.35862,-2.77905,1.24475,0.78852,0.74041,0.89872,0.42078
12.94312,13.40830,-1.50473,0.88027,0.77974,0.24424,0.12520,0.96806
12.68373,13.69334,-0.06867,0.92851,0.45727,0.32208,0.73665,0.90789
13.08851,13.37795,-0.96558,1.10459,0.73024,-0.00001,-0.11844,-0.86859
12.61666,13.49666,-2.65030,1.32841,0.30929,0.60459,-0.65752,-0.96702
12.82695,13.75497,-0.01790,1.49391,0.66726,0.19368,-0.30046,0.33531
12.78630,13.57340,-2.83233,1.40013,0.38400,0.64436,0.44051,-0.06459
12.71567,14.02687,-1.92389,0.73855,0.81751,-0.91219,-0.33579,0.32812
12.93815,13.75434,-0.20292,1.40958,0.60291,0.59403,-0.48967,-0.83059
12.57668,14.38428,-2.67516,1.45307,0.44581,0.32229,-0.34739,-0.60090
12.76055,13.28283,-0.08279,0.84261,0.46736,-0.34497,0.37801,-0.71262
12.81049,14.21970,-0.95481,1.19198,0.01506,0.49931,-0.51386,0.06024
13.21079,13.34228,-2.34168,1.20835,0.78554,-0.85502,-0.19982,-0.89153
13.19693,14.08640,-0.84705,0.88538,0.39497,0.23057,-0.65462,-0.71820
13.02340,13.56145,-2.40621,1.16869,1.00852,-0.30095,-0.11491,0.19739
12.81173,13.30542,-2.90651,1.48362,0.51799,0.18829,0.22724,-0.93739
13.05545,13.30863,-0.09993,0.82907,1.47876,-0.05515,-0.39219,0.17630
13.09899,14.01716,-0.83387,1.12377,1.40728,-0.51260,-0.73636,-0.44707
12.93123,13.85159,-0.77944,1.10027,0.05432,0.14278,0.24383,0.57682
12.52588,13.63032,-0.06088,0.76424,1.42110,0.82175,0.24914,-0.86880
13.05000,13.23113,-0.92836,0.83771,0.16528,0.12245,-0.29079,-0.45599
12.75493,14.37859,-0.16402,1.22437,1.48401,-0.04938,0.64088,0.00050
12.85853,13.21999,-2.22280,0.95514,1.39735,0.63261,0.99192,-0.05412
12.58903,13.99872,-2.06450,1.31789,1.14051,0.62112,0.14004,-0.86292
12.72974,13.67323,-1.79573,0.73107,1.27409,-0.25525,-0.46310,-0.89727
12.94962,14.02910,-0.73462,1.20799,1.43029,-0.67938,-0.53254,-0.76826
13.15906,13.64085,-2.37304,1.25774,0.53191,-0.63380,-0.07727,-0.38438
13.20218,14.12612,-1.18865,1.10216,0.38240,0.18014,0.84510,-0.52860
12.90886,13.70752,-0.15368,1.26942,0.07663,0.74648,-0.35588,-0.50914
12.61849,13.51737,-1.49678,0.71828,0.41215,0.58201,0.60973,0.80010
13.04843,13.69387,-0.71850,1.28164,1.47423,0.90670,0.99155,-0.20614
13.06246,14.28424,-2.29158,0.73747,0.40409,-0.13620,0.97867,-0.49815
13.15781,13.79690,-2.42031,1.18485,0.42345,-0.29350,-0.64854,-0.16294
12.60643,14.09430,-2.28619,0.96757,0.46681,0.76008,0.66918,0.09530
12.77259,14.31737,-2.05118,0.84082,0.25318,0.65098,-0.12656,0.02441
12.42535,13.21812,-0.35180,1.46631,1.06151,0.07762,0.05205,-0.93432
13.13976,13.95562,-1.64396,1.01299,1.37869,-0.14998,-0.23507,-0.07333
13.20565,13.25491,-0.15846,0.95951,1.04892,0.37779,-0.29142,-0.35008
13.21954,13.86242,-1.38561,1.01469,0.48072,0.87308,0.31743,0.66866
13.01510,14.12453,-1.53708,1.28088,1.18697,0.74010,-0.86508,-0.29483
12.73864,13.67787,-0.75385,1.37521,0.52684,0.22503,0.94677,0.11344
12.50442,13.69985,-1.69600,1.12297,1.02348,0.20000,0.51311,-0.52916
12.70282,14.03396,-2.03369,1.43377,0.28432,0.79942,-0.75735,-0.12108
12.89573,14.10109,-2.78491,0.71469,1.00067,0.93049,-0.72692,0.00263
13.13969,14.39139,-2.32650,1.46734,1.37174,-0.96173,0.93259,0.90195
12.88731,14.09235,-1.08289,1.12441,0.33144,-0.45854,-0.30474,-0.96804
13.19986,14.19796,-1.13096,1.15348,0.80354,-0.55519,0.37438,-0.69092
12.54380,13.60686,-0.07709,1.27521,0.46837,0.03423,0.76939,-0.77045
13.03898,14.20653,-0.75681,0.97023,0.57991,0.56006,0.62658,0.41810
13.16713,13.85698,-2.73209,1.29834,0.46330,0.55359,0.10354,-0.51145
12.61436,13.33168,-0.78467,1.01461,1.16790,-0.60521,0.12199,-0.79456
13.08260,14.20573,-1.69823,1.45606,0.85631,0.13020,-0.19486,-0.89543
12.96675,14.25304,-2.45678,0.78705,0.18510,0.10999,-0.05886,-0.98443
12.48591,14.04533,-1.59496,0.88842,1.23470,0.55364,0.26773,0.60447
13.19555,13.82770,-2.02856,1.47681,0.78294,-0.05938,-0.13202,-0.52034
12.42897,13.38036,-2.55646,1.08677,1.10067,-0.34254,-0.80659,-0.67849
12.97579,13.73122,-0.50800,1.42577,1.37184,0.25412,-0.58977,0.36727
12.97785,13.95924,-0.69823,1.17333,0.98569,0.01518,-0.23833,-0.16446
12.62795,13.67856,-2.87767,1.21644,0.26927,0.06109,0.91748,-0.12716
12.47077,14.39840,-1.92780,1.33330,1.47383,-0.13105,0.27716,0.10793
13.02422,13.63057,-0.52307,0.97731,0.33300,-0.25309,-0.38165,0.76031
13.28289,14.21050,-1.58132,1.24858,0.09894,0.21190,-0.78056,-0.81997
13.01034,14.26985,-0.07911,0.75938,0.82468,-0.20865,-0.79005,0.28673
12.85299,13.39120,-0.78763,1.21732,1.23214,-0.96856,0.46847,0.05193
13.29159,13.91861,-2.70901,0.94585,0.74766,-0.67585,-0.35322,0.54206
12.46251,14.29524,-1.72048,0.96467,0.49811,0.45049,0.11457,-0.57849
12.96018,13.34280,-0.10249,1.17600,0.83163,0.98487,-0.27563,0.75418
12.55966,13.42469,-2.74778,0.77002,1.25175,-0.56772,-0.37310,0.59510
12.41695,14.07481,-0.00609,0.78428,1.42529,0.13550,-0.20205,0.33528
13.18709,13.74111,-0.01521,0.90006,0.92293,-0.06791,0.24200,-0.51970
12.60207,14.30662,-0.69421,0.76160,0.96999,0.58241,0.81256,-0.86790
12.78492,13.43004,-0.00912,1.43464,1.27871,-0.68826,-0.65347,0.42820
12.66608,14.16931,-0.77747,1.17813,0.50705,0.64646,-0.15820,0.70975
12.52431,13.63642,-2.99164,1.36849,0.38361,-0.09252,-0.36113,-0.43005
12.74923,14.10966,-0.77881,0.98968,0.92471,0.50879,0.18167,-0.62888
12.50940,13.32260,-1.91315,0.88078,0.39908,0.60502,-0.76380,-0.53227
13.19660,13.89202,-0.28195,0.93931,0.95833,0.13993,0.62419,0.37348
13.15529,13.89102,-1.00932,0.94775,0.70013,0.06569,-0.06089,-0.73899
12.73806,13.61359,-2.47469,1.30181,0.96282,0.68053,0.67748,0.60967
12.61743,13.41133,-0.50446,0.83361,1.32658,0.88260,0.37382,-0.73210
12.95952,13.59179,-0.29675,1.27754,1.49068,-0.77275,-0.89566,-0.68107
13.04483,13.24270,-2.74421,1.47207,0.65779,-0.44337,0.97996,-0.68342
12.82621,13.35499,-0.85746,1.35288,0.87166,0.17054,-0.15941,0.71658
12.62498,13.64020,-2.61077,1.20959,1.25294,-0.57513,0.76804,-0.91695
12.56831,13.38962,-2.14855,0.79902,1.14178,0.57557,0.59509,-0.74340
12.99421,13.28562,-0.16520,1.31292,0.43310,-0.47798,-0.16648,-0.03239
12.51810,13.94269,-2.26838,1.33858,0.90312,-0.15584,-0.89147,0.13024
12.60961,13.92627,-1.82065,1.38275,0.17278,-0.35522,0.49296,0.87958
12.81246,14.12730,-1.63580,1.04800,0.16676,-0.67766,-0.90734,-0.47552
12.70583,14.22579,-1.03969,1.22653,1.31805,-0.44316,0.29282,0.94730
12.46456,13.91063,-0.29004,0.72736,0.30232,-0.69336,0.97343,0.43634
12.62740,14.01543,-2.74273,1.36974,1.16181,-0.54260,0.04687,0.17604
13.04220,13.87253,-1.72846,0.77246,1.29904,0.34938,-0.07859,0.63733
12.77505,14.32922,-0.83016,1.13909,0.25628,-0.26391,0.55092,-0.20840
12.93346,13.31049,-1.16505,0.79762,1.07605,-0.15053,0.79196,0.59600
12.51488,13.39796,-2.66215,0.74243,1.15687,-0.83717,0.69181,0.07629
12.56349,14.15023,-1.87133,0.96544,0.10589,-0.71953,0.21884,0.16532
13.19545,13.36526,-1.25789,0.79470,0.19754,-0.36771,0.06979,-0.10420
13.22728,13.37737,-1.91730,1.46831,0.91999,-0.20269,-0.25683,0.84448
13.07971,14.14389,-0.48431,1.15695,0.69851,0.07489,-0.70348,0.89433
13.27442,14.00193,-1.15997,1.11276,1.01790,0.39927,-0.51147,-0.52139
12.85124,13.94401,-1.39839,1.39590,0.83586,-0.59675,0.05644,0.18710
12.79560,13.41220,-0.05199,1.22388,0.15063,0.31659,-0.17713,0.56269
12.61750,14.15946,-2.35121,0.90583,0.35493,0.61476,-0.46744,-0.58943
12.60768,13.25357,-2.33654,0.72699,0.81329,-0.95070,-0.71077,-0.42116
12.57175,13.50240,-1.62887,1.46574,0.85176,-0.96635,0.15667,0.39699
13.13938,13.52620,-0.27488,0.81966,0.52644,0.56266,0.14668,-0.48372
12.52364,13.37257,-0.61993,1.26184,0.17988,0.22913,-0.14044,-0.66738
12.43387,14.26408,-1.11259,1.10718,0.98021,-0.51671,0.38085,0.02598
12.87950,14.01217,-0.45206,0.92027,0.71653,0.64327,0.77026,0.97629
12.50160,14.00178,-2.01567,1.39962,1.38227,0.50556,0.29849,-0.24387
13.18204,13.89152,-1.12004,1.24831,0.60314,-0.85129,-0.40030,0.80936
12.83222,13.36612,-0.23006,0.97651,0.85561,0.29229,-0.67967,-0.90626
13.28995,14.12622,-1.44316,1.45213,1.25477,0.66235,-0.60819,-0.19771
12.59547,13.62401,-2.36185,0.77373,0.49775,-0.11723,0.09996,0.51862
13.29816,13.79679,-2.11058,1.43749,1.39716,0.43541,-0.59169,0.62731
13.29971,13.85657,-0.30416,1.42977,1.34658,0.72233,-0.67812,-0.16597
12.46441,13.68459,-2.76497,0.81308,0.83710,-0.73050,0.57849,0.64600
13.22529,14.20765,-0.86820,1.48162,0.12121,-0.29417,0.94630,-0.39647
12.56518,13.73666,-2.91445,1.28575,1.06825,0.47628,0.42668,-0.97025
12.43712,14.37311,-0.31932,0.71713,0.65540,0.11214,-0.07249,0.54947
12.62942,13.81838,-1.07070,1.06811,0.73406,-0.09907,-0.85910,-0.03787
13.04064,14.16543,-0.35585,1.27478,0.01406,-0.58220,0.06577,-0.33505
12.81691,14.30834,-2.36754,1.10421,0.81166,-0.83108,0.53534,-0.82369
12.69130,13.54736,-2.77745,0.81086,0.24277,0.32789,-0.16147,0.36141
12.62028,14.24219,-0.85523,0.71012,0.63425,0.02674,0.43859,-0.59342
12.80724,14.35166,-2.06161,1.01924,0.43232,-0.83152,-0.42735,-0.92409
13.12549,14.37455,-1.80591,1.14124,0.93588,0.08790,0.86471,-0.42539
12.87589,13.23585,-1.16313,1.27103,0.42137,-0.56204,0.86514,0.16978
12.60600,14.01742,-2.75434,0.79334,0.67479,0.97389,-0.14395,0.22610
13.10552,13.63871,-2.85262,1.21986,0.58701,0.46855,0.51859,0.72147
13.20502,13.69830,-1.78011,0.78312,1.36553,0.46191,-0.47326,0.08255
13.18492,13.94991,-2.90353,1.28690,1.47705,-0.90523,0.49903,-0.81629
12.46731,13.79636,-1.97182,0.99122,1.17359,0.60349,-0.75550,0.70309
12.60840,14.10188,-0.13408,0.85164,0.73325,-0.73048,-0.37752,0.51345
12.66348,14.16088,-2.14822,0.97101,1.28662,0.64888,-0.43094,-0.68846
12.83410,14.04135,-2.74797,0.96451,0.05048,-0.97797,-0.92073,0.02919
13.20138,14.10978,-1.74600,0.98166,1.11480,-0.73281,-0.79170,-0.85119
13.25988,13.99665,-0.89878,0.78773,1.19441,0.77097,0.83735,0.49144
12.93000,14.08474,-1.97555,1.02609,0.59054,0.81494,0.59909,0.85109
12.81013,14.17717,-2.61415,1.35854,0.31020,0.22573,-0.86718,0.60472
12.45508,13.62260,-1.94203,1.44803,1.14597,0.69395,0.85586,-0.83822
12.63471,13.97912,-0.19347,1.46959,0.73469,-0.10200,-0.28876,0.31985
12.41923,13.98775,-2.18385,1.20901,1.49184,-0.54280,0.25973,-0.04543
13.26756,13.23931,-1.79286,0.84151,1.11753,0.33505,-0.49389,0.62668
12.94248,13.48393,-0.70433,1.22776,0.30848,0.66284,-0.13768,-0.25202
13.09173,13.67705,-1.10681,1.19051,0.99347,-0.55729,0.46899,-0.16453
13.12444,14.00690,-0.45944,1.40042,0.60737,-0.10923,0.41203,0.28417
12.44569,13.33637,-2.29839,1.16430,0.73648,-0.64465,-0.23881,-0.94876
13.10959,14.33975,-2.51830,0.86868,1.48450,-0.79042,-0.66111,0.79229
13.26288,14.09368,-0.54480,0.93274,0.47341,0.05550,-0.82427,0.82859
12.85446,13.92567,-2.93509,1.38183,0.89761,-0.15493,-0.96067,0.19583
13.25163,14.11505,-2.26456,0.82094,0.44351,0.99522,0.72122,0.64101
12.51438,13.39853,-1.99991,0.76880,0.21693,0.36668,0.55169,-0.71218
12.85939,13.89454,-2.86631,0.77321,0.11966,-0.03977,0.98416,-0.41467
12.56492,13.77307,-0.90258,1.47677,0.92013,-0.59184,0.09182,-0.36979
13.11384,14.24665,-0.75113,0.99672,0.91091,-0.08259,0.60892,-0.43967
12.72779,13.83999,-1.89816,0.80054,0.87241,-0.02938,-0.42251,0.68400
12.53412,13.75982,-2.47608,0.83916,0.87409,-0.42077,0.66277,-0.14833
12.64081,13.50291,-1.56260,1.12627,0.66378,0.29471,-0.69738,-0.76377
12.52579,14.25165,-2.67702,0.96941,0.95489,0.50292,0.99906,-0.16713
12.98542,13.52870,-2.55916,1.27557,0.87320,-0.85787,-0.56678,0.42613
12.63956,13.20735,-2.85778,1.31437,1.36579,0.57638,0.14253,0.12812
12.96896,13.31983,-0.40858,0.78720,1.35633,0.43278,0.46272,-0.91488
13.26697,13.43366,-2.76011,1.34887,1.06704,-0.35803,0.65616,-0.52061
12.59594,13.70174,-2.03996,1.47693,0.76470,0.30466,0.93489,0.14584
13.12511,13.52767,-2.16275,1.44394,0.23023,0.39824,0.92740,-0.88580
13.11026,13.56489,-0.01721,0.87549,1.22909,-0.70616,0.10623,-0.28719
12.89287,14.35417,-0.44777,1.24229,1.41248,-0.52162,0.91792,-0.19032
12.90208,14.02994,-2.95442,1.08003,0.82912,0.28709,0.01301,-0.14933
12.92224,13.38311,-0.47361,1.04408,1.41789,-0.68331,-0.84722,0.89910
13.12625,13.71374,-1.31682,1.23730,0.86702,0.01924,-0.04039,0.65267
12.59986,14.04282,-0.72123,1.19121,0.54458,-0.74014,0.88987,-0.49414
12.80212,14.02360,-0.34718,0.90805,0.91321,0.08379,0.39520,0.05611
12.71154,13.85401,-1.42409,0.87483,0.36684,0.02300,0.00268,0.55801
13.16435,14.32520,-1.25127,1.49699,1.37255,-0.23938,-0.58859,-0.27224
12.41667,14.34286,-1.50832,1.08268,1.23509,0.95175,-0.26353,-0.29983
12.87953,14.39428,-2.56868,1.04768,0.13291,0.58084,0.18239,-0.04694
12.53080,13.51482,-1.44930,1.06462,0.09548,-0.25143,0.73994,-0.11088
12.41528,13.63180,-0.52744,1.10632,0.16521,0.16854,0.13562,-0.75297
12.50308,13.83078,-0.07202,1.08416,0.45250,0.05621,0.23722,-0.32716
